group_id,group_key,job_id,instance,A,L,run_index,seed,status,error,init_method,init_feasible,initial_fitness,best_fitness,best_solution,best_drone_trip_count,best_multi_visit_trip_count,best_multi_fitness,best_multi_solution,best_multi_drone_trip_count,best_multi_multi_visit_trip_count,ats_segments_run,ats_diversification_rounds,ats_time_limit_reached,ats_elapsed_sec,solver_nimp,solver_seg,solver_div,solver_max_runtime_sec,started_utc,finished_utc,wall_time_sec
67,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=4|L=60,134,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,4,60,2,4233314432,OK,,test_similarity_initial_solution7,True,730.0,522.0,"[[[[0,[19,12,6,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17,47]],[19,[]],[12,[]],[6,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]],[47,[]]],[[0,[32,21,40,39,8,20,41,4,38,7,10,11,14,34,37,50,36,45,29,26,31,33,49,46]],[32,[]],[21,[]],[40,[]],[39,[]],[8,[]],[20,[]],[41,[]],[4,[]],[38,[]],[7,[]],[10,[]],[11,[]],[14,[]],[34,[]],[37,[]],[50,[]],[36,[]],[45,[]],[29,[]],[26,[]],[31,[]],[33,[]],[49,[]],[46,[]]]],[]]",0,0,,None,0,0,16,1,True,7180.863,50,12,3,7200.0,2026-03-22T10:17:04+00:00,2026-03-22T12:17:08+00:00,7203.952
68,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=4|L=90,135,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,4,90,1,3124810581,OK,,test_similarity_initial_solution7,True,762.0,522.0,"[[[[0,[47,17,42,3,35,16,27,23,2,28,5,22,18,48,24,13,15,9,44,1,30,43,25,12,6,19]],[47,[]],[17,[]],[42,[]],[3,[]],[35,[]],[16,[]],[27,[]],[23,[]],[2,[]],[28,[]],[5,[]],[22,[]],[18,[]],[48,[]],[24,[]],[13,[]],[15,[]],[9,[]],[44,[]],[1,[]],[30,[]],[43,[]],[25,[]],[12,[]],[6,[]],[19,[]]],[[0,[46,49,33,31,26,29,45,36,50,37,34,11,14,10,7,38,4,41,20,8,39,40,21,32]],[46,[]],[49,[]],[33,[]],[31,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[37,[]],[34,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]]],[]]",0,0,,None,0,0,15,1,True,7184.501,50,12,3,7200.0,2026-03-22T10:17:04+00:00,2026-03-22T12:17:12+00:00,7208.465
68,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=4|L=90,136,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,4,90,2,1493255182,OK,,test_similarity_initial_solution7,True,750.0,522.0,"[[[[0,[17,42,3,35,16,27,23,2,28,5,22,18,48,24,13,15,9,44,1,30,43,25,6,12,19]],[17,[]],[42,[]],[3,[]],[35,[]],[16,[]],[27,[]],[23,[]],[2,[]],[28,[]],[5,[]],[22,[]],[18,[]],[48,[]],[24,[]],[13,[]],[15,[]],[9,[]],[44,[]],[1,[]],[30,[]],[43,[]],[25,[]],[6,[]],[12,[]],[19,[]]],[[0,[32,21,40,39,8,20,41,4,38,7,10,14,34,37,11,50,36,45,29,26,31,33,49,46,47]],[32,[]],[21,[]],[40,[]],[39,[]],[8,[]],[20,[]],[41,[]],[4,[]],[38,[]],[7,[]],[10,[]],[14,[]],[34,[]],[37,[]],[11,[]],[50,[]],[36,[]],[45,[]],[29,[]],[26,[]],[31,[]],[33,[]],[49,[]],[46,[]],[47,[]]]],[]]",0,0,,None,0,0,15,1,True,7176.876,50,12,3,7200.0,2026-03-22T10:17:04+00:00,2026-03-22T12:17:05+00:00,7200.936
69,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=4|L=120,137,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,4,120,1,35858585,OK,,test_similarity_initial_solution7,True,758.0,522.0,"[[[[0,[46,49,33,31,26,29,45,36,50,34,37,11,14,10,7,38,4,41,20,8,39,40,21,32]],[46,[]],[49,[]],[33,[]],[31,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[34,[]],[37,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]],[[0,[47,17,42,3,35,16,27,23,2,28,5,22,18,48,24,13,15,9,44,1,30,43,25,6,12,19]],[47,[]],[17,[]],[42,[]],[3,[]],[35,[]],[16,[]],[27,[]],[23,[]],[2,[]],[28,[]],[5,[]],[22,[]],[18,[]],[48,[]],[24,[]],[13,[]],[15,[]],[9,[]],[44,[]],[1,[]],[30,[]],[43,[]],[25,[]],[6,[]],[12,[]],[19,[]]]],[]]",0,0,,None,0,0,18,1,True,7179.912,50,12,3,7200.0,2026-03-22T10:17:04+00:00,2026-03-22T12:17:09+00:00,7204.735
69,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=4|L=120,138,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,4,120,2,3800773697,OK,,test_similarity_initial_solution7,True,754.0,522.0,"[[[[0,[19,6,12,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17]],[19,[]],[6,[]],[12,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]]],[[0,[47,46,49,33,31,26,29,45,36,50,37,34,11,14,10,7,38,4,41,20,8,39,40,21,32]],[47,[]],[46,[]],[49,[]],[33,[]],[31,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[37,[]],[34,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]]],[]]",0,0,,None,0,0,19,1,True,7178.242,50,12,3,7200.0,2026-03-22T10:17:04+00:00,2026-03-22T12:17:08+00:00,7203.324
70,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=60,139,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,60,1,336177934,OK,,test_similarity_initial_solution7,True,758.0,522.0,"[[[[0,[19,12,6,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17]],[19,[]],[12,[]],[6,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]]],[[0,[32,21,40,39,8,20,41,4,38,7,10,11,14,34,37,50,36,45,29,26,31,33,49,46,47]],[32,[]],[21,[]],[40,[]],[39,[]],[8,[]],[20,[]],[41,[]],[4,[]],[38,[]],[7,[]],[10,[]],[11,[]],[14,[]],[34,[]],[37,[]],[50,[]],[36,[]],[45,[]],[29,[]],[26,[]],[31,[]],[33,[]],[49,[]],[46,[]],[47,[]]]],[]]",0,0,,None,0,0,15,0,True,7185.066,50,12,3,7200.0,2026-03-22T10:17:06+00:00,2026-03-22T12:17:15+00:00,7209.383
70,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=60,140,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,60,2,74222072,OK,,test_similarity_initial_solution7,True,822.0,522.0,"[[[[0,[19,12,6,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17,47]],[19,[]],[12,[]],[6,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]],[47,[]]],[[0,[32,21,40,39,8,20,41,4,38,7,10,11,14,34,37,50,36,45,29,26,31,33,49,46]],[32,[]],[21,[]],[40,[]],[39,[]],[8,[]],[20,[]],[41,[]],[4,[]],[38,[]],[7,[]],[10,[]],[11,[]],[14,[]],[34,[]],[37,[]],[50,[]],[36,[]],[45,[]],[29,[]],[26,[]],[31,[]],[33,[]],[49,[]],[46,[]]]],[]]",0,0,,None,0,0,16,1,True,7185.671,50,12,3,7200.0,2026-03-22T10:17:06+00:00,2026-03-22T12:17:16+00:00,7209.959
71,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=90,141,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,90,1,2722816075,OK,,test_similarity_initial_solution7,True,778.0,522.0,"[[[[0,[47,46,49,33,31,26,29,45,36,50,37,34,11,14,10,7,38,4,41,20,8,39,40,21,32]],[47,[]],[46,[]],[49,[]],[33,[]],[31,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[37,[]],[34,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]],[[0,[19,12,6,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17]],[19,[]],[12,[]],[6,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]]]],[]]",0,0,,None,0,0,16,1,True,7183.231,50,12,3,7200.0,2026-03-22T10:17:10+00:00,2026-03-22T12:17:18+00:00,7208.276
71,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=90,142,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,90,2,453150692,OK,,test_similarity_initial_solution7,True,818.0,522.0,"[[[[0,[46,49,33,31,26,29,45,36,50,34,37,11,14,10,7,38,4,41,20,8,39,40,21,32]],[46,[]],[49,[]],[33,[]],[31,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[34,[]],[37,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]],[[0,[47,17,42,3,35,16,27,23,2,28,5,22,18,48,24,13,15,9,44,1,30,43,25,12,6,19]],[47,[]],[17,[]],[42,[]],[3,[]],[35,[]],[16,[]],[27,[]],[23,[]],[2,[]],[28,[]],[5,[]],[22,[]],[18,[]],[48,[]],[24,[]],[13,[]],[15,[]],[9,[]],[44,[]],[1,[]],[30,[]],[43,[]],[25,[]],[12,[]],[6,[]],[19,[]]]],[]]",0,0,,None,0,0,15,1,True,7179.496,50,12,3,7200.0,2026-03-22T10:17:10+00:00,2026-03-22T12:17:15+00:00,7204.832
72,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=120,143,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,120,1,4214161705,OK,,test_similarity_initial_solution7,True,762.0,522.0,"[[[[0,[47,17,42,3,35,16,27,23,2,28,5,22,18,48,24,13,15,9,44,1,30,43,25,12,6,19]],[47,[]],[17,[]],[42,[]],[3,[]],[35,[]],[16,[]],[27,[]],[23,[]],[2,[]],[28,[]],[5,[]],[22,[]],[18,[]],[48,[]],[24,[]],[13,[]],[15,[]],[9,[]],[44,[]],[1,[]],[30,[]],[43,[]],[25,[]],[12,[]],[6,[]],[19,[]]],[[0,[32,21,40,39,8,20,41,4,38,7,10,11,14,34,37,50,36,45,29,26,31,33,49,46]],[32,[]],[21,[]],[40,[]],[39,[]],[8,[]],[20,[]],[41,[]],[4,[]],[38,[]],[7,[]],[10,[]],[11,[]],[14,[]],[34,[]],[37,[]],[50,[]],[36,[]],[45,[]],[29,[]],[26,[]],[31,[]],[33,[]],[49,[]],[46,[]]]],[]]",0,0,,None,0,0,17,1,True,7182.066,50,12,3,7200.0,2026-03-22T10:17:12+00:00,2026-03-22T12:17:18+00:00,7205.714
72,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat|A=8|L=120,144,test_data/data_demand_random_50_batch_all1_equal_random/C101_1.dat,8,120,2,2083325175,OK,,test_similarity_initial_solution7,True,734.0,522.0,"[[[[0,[19,12,6,25,43,30,1,44,9,15,13,24,48,18,22,5,28,2,23,27,16,35,3,42,17]],[19,[]],[12,[]],[6,[]],[25,[]],[43,[]],[30,[]],[1,[]],[44,[]],[9,[]],[15,[]],[13,[]],[24,[]],[48,[]],[18,[]],[22,[]],[5,[]],[28,[]],[2,[]],[23,[]],[27,[]],[16,[]],[35,[]],[3,[]],[42,[]],[17,[]]],[[0,[47,46,49,33,31,34,37,26,29,45,36,50,11,14,10,7,38,4,41,20,8,39,40,21,32]],[47,[]],[46,[]],[49,[]],[33,[]],[31,[]],[34,[]],[37,[]],[26,[]],[29,[]],[45,[]],[36,[]],[50,[]],[11,[]],[14,[]],[10,[]],[7,[]],[38,[]],[4,[]],[41,[]],[20,[]],[8,[]],[39,[]],[40,[]],[21,[]],[32,[]]]],[]]",0,0,,None,0,0,18,0,True,7179.365,50,12,3,7200.0,2026-03-22T10:17:12+00:00,2026-03-22T12:17:16+00:00,7203.244
73,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=60,145,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,60,1,2455152029,OK,,test_similarity_initial_solution7,True,1180.0,868.0,"[[[[0,[18,1,5,39,20,8,4,9,2,14,23,13,30,31,42,19,33,35,11,21]],[18,[]],[1,[]],[5,[]],[39,[]],[20,[]],[8,[]],[4,[36,50,48,37]],[36,[]],[9,[]],[2,[]],[14,[]],[23,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[48,[]],[37,[]],[21,[]]],[[0,[46,26,3,38,15,24,29,34,25,41,27,44,45,12,16,10,28,40,7,22,47,43,6,49,17,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[44,[]],[45,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[7,[]],[22,[]],[47,[]],[43,[]],[6,[]],[49,[]],[17,[]],[32,[]]]],[[[4,[50,48,37,36]]]]]",1,0,,None,0,0,15,1,True,7187.284,50,12,3,7200.0,2026-03-22T12:17:17+00:00,2026-03-22T14:17:29+00:00,7211.483
73,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=60,146,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,60,2,2736616778,OK,,test_similarity_initial_solution7,True,1432.0,868.0,"[[[[0,[21,36,4,9,2,14,23,48,37,8,13,50,30,31,42,19,33,35,11,39,5,1,20,49,17]],[21,[]],[36,[]],[4,[]],[9,[]],[2,[]],[14,[]],[23,[]],[48,[]],[37,[]],[8,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[39,[]],[5,[]],[1,[]],[20,[]],[49,[]],[17,[]]],[[0,[46,26,3,38,15,24,29,34,25,41,27,44,22,7,45,12,16,10,28,40,47,43,6,18,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[44,[]],[22,[]],[7,[]],[45,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[47,[]],[43,[]],[6,[]],[18,[]],[32,[]]]],[]]",0,0,,None,0,0,16,0,True,7177.951,50,12,3,7200.0,2026-03-22T12:17:17+00:00,2026-03-22T14:17:19+00:00,7201.974
74,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=90,147,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,90,1,368121232,OK,,test_similarity_initial_solution7,True,1296.0,868.0,"[[[[0,[46,26,3,38,15,24,29,34,25,41,27,45,44,22,7,12,16,10,28,40,47,43,6,18,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[45,[]],[44,[]],[22,[]],[7,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[47,[]],[43,[]],[6,[]],[18,[]],[32,[]]],[[0,[21,4,36,9,2,14,23,48,37,8,13,50,30,31,42,19,33,35,11,39,5,1,20,49,17]],[21,[]],[4,[]],[36,[]],[9,[]],[2,[]],[14,[]],[23,[]],[48,[]],[37,[]],[8,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[39,[]],[5,[]],[1,[]],[20,[]],[49,[]],[17,[]]]],[]]",0,0,,None,0,0,14,0,True,7183.072,50,12,3,7200.0,2026-03-22T12:17:23+00:00,2026-03-22T14:17:29+00:00,7206.042
74,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=90,148,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,90,2,2929465241,OK,,test_similarity_initial_solution7,True,1340.0,868.0,"[[[[0,[46,26,3,38,15,24,29,34,25,41,27,44,45,7,22,12,16,10,28,40,47,43,6,18,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[44,[]],[45,[]],[7,[]],[22,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[47,[]],[43,[]],[6,[]],[18,[]],[32,[]]],[[0,[21,36,4,9,2,14,23,48,37,8,13,50,30,31,42,19,33,35,11,39,5,1,20,49,17]],[21,[]],[36,[]],[4,[]],[9,[]],[2,[]],[14,[]],[23,[]],[48,[]],[37,[]],[8,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[39,[]],[5,[]],[1,[]],[20,[]],[49,[]],[17,[]]]],[]]",0,0,,None,0,0,16,0,True,7179.342,50,12,3,7200.0,2026-03-22T12:17:23+00:00,2026-03-22T14:17:25+00:00,7202.449
75,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=120,149,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,120,1,1882309134,OK,,test_similarity_initial_solution7,True,1300.0,868.0,"[[[[0,[21,4,36,9,2,14,23,48,37,8,13,50,30,31,42,19,33,35,11,39,5,1,20,49,17]],[21,[]],[4,[]],[36,[]],[9,[]],[2,[]],[14,[]],[23,[]],[48,[]],[37,[]],[8,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[39,[]],[5,[]],[1,[]],[20,[]],[49,[]],[17,[]]],[[0,[46,26,3,38,15,24,29,34,25,41,27,44,45,7,22,12,16,10,28,40,47,43,6,18,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[44,[]],[45,[]],[7,[]],[22,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[47,[]],[43,[]],[6,[]],[18,[]],[32,[]]]],[]]",0,0,,None,0,0,16,1,True,7186.007,50,12,3,7200.0,2026-03-22T12:17:28+00:00,2026-03-22T14:17:38+00:00,7209.451
75,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=4|L=120,150,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,4,120,2,1234483314,OK,,test_similarity_initial_solution7,True,1396.0,868.0,"[[[[0,[18,6,43,47,22,7,40,28,10,16,12,45,44,27,41,25,34,29,24,15,38,3,26,46]],[18,[]],[6,[]],[43,[]],[47,[]],[22,[]],[7,[]],[40,[]],[28,[]],[10,[]],[16,[]],[12,[]],[45,[]],[44,[]],[27,[]],[41,[]],[25,[]],[34,[]],[29,[]],[24,[]],[15,[]],[38,[]],[3,[]],[26,[]],[46,[]]],[[0,[32,17,49,20,1,5,39,11,35,33,19,42,31,30,50,13,8,37,48,23,14,2,9,36,4,21]],[32,[]],[17,[]],[49,[]],[20,[]],[1,[]],[5,[]],[39,[]],[11,[]],[35,[]],[33,[]],[19,[]],[42,[]],[31,[]],[30,[]],[50,[]],[13,[]],[8,[]],[37,[]],[48,[]],[23,[]],[14,[]],[2,[]],[9,[]],[36,[]],[4,[]],[21,[]]]],[]]",0,0,,None,0,0,16,0,True,7181.786,50,12,3,7200.0,2026-03-22T12:17:28+00:00,2026-03-22T14:17:34+00:00,7205.44
76,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=8|L=60,151,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,8,60,1,1631553079,OK,,test_similarity_initial_solution7,True,1380.0,938.0,"[[[[0,[32,17,28,10,16,12,22,18,1,20,8,4,9,2,14,23,35,33,19,11,5,6,24,26]],[32,[]],[17,[]],[28,[]],[10,[]],[16,[]],[12,[]],[22,[]],[18,[]],[1,[]],[20,[]],[8,[]],[36,[36]],[4,[]],[9,[]],[2,[48,43,49,34,29,15,46]],[14,[]],[23,[]],[48,[]],[35,[]],[33,[]],[19,[]],[11,[]],[5,[]],[43,[]],[6,[]],[49,[]],[34,[]],[29,[]],[24,[]],[15,[]],[26,[]],[46,[]]],[[0,[38,3,25,41,27,44,45,7,40,47,39,42,31,30,50,13,37,21]],[38,[]],[3,[]],[25,[]],[41,[]],[27,[]],[44,[]],[45,[]],[7,[]],[40,[]],[47,[]],[39,[]],[42,[]],[31,[]],[30,[]],[50,[]],[13,[]],[37,[]],[21,[]]]],[[[36,[36]]],[[2,[48,49,43,46,15,29,34]]]]]",2,0,,None,0,0,13,0,True,7178.833,50,12,3,7200.0,2026-03-22T12:17:29+00:00,2026-03-22T14:17:32+00:00,7203.124
76,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=8|L=60,152,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,8,60,2,2624748988,OK,,test_similarity_initial_solution7,True,1288.0,948.0,"[[[[0,[4,36,9,2,14,23,8,13,11,35,19,33,5,20,1,6,18,43,28,10,16,12,22,34,29,24,25,26,15,38,3]],[4,[]],[36,[]],[9,[]],[2,[]],[14,[]],[23,[]],[8,[]],[13,[]],[11,[]],[35,[]],[19,[]],[33,[]],[5,[]],[20,[]],[1,[]],[6,[]],[18,[]],[43,[]],[28,[]],[10,[]],[16,[]],[12,[]],[22,[]],[34,[]],[29,[]],[24,[]],[25,[]],[26,[]],[15,[]],[38,[]],[3,[]]],[[0,[32,17,49,27,41,46,44,45,7,40,47,39,42,31,30,50,48,37,21]],[32,[]],[17,[]],[49,[]],[27,[]],[41,[]],[46,[]],[44,[]],[45,[]],[7,[]],[40,[]],[47,[]],[39,[]],[42,[]],[31,[]],[30,[]],[50,[]],[48,[]],[37,[]],[21,[]]]],[]]",0,0,,None,0,0,16,1,True,7176.928,50,12,3,7200.0,2026-03-22T12:17:29+00:00,2026-03-22T14:17:30+00:00,7200.987
77,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=8|L=90,153,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,8,90,1,3838020677,OK,,test_similarity_initial_solution7,True,1328.0,922.6815416922695,"[[[[0,[23,2,14,21,13,8,20,1,6,18,34,29,24,15,26,3,25,22,35,33,19,31,30,11,5,17,32]],[23,[]],[2,[]],[14,[]],[21,[]],[13,[]],[8,[]],[20,[]],[1,[]],[6,[]],[18,[]],[34,[]],[29,[]],[24,[]],[15,[]],[26,[]],[3,[47,39,50,43,49]],[25,[]],[22,[]],[47,[]],[39,[]],[35,[]],[33,[42]],[19,[]],[42,[]],[31,[]],[50,[]],[30,[]],[11,[]],[5,[]],[43,[]],[49,[]],[17,[]],[32,[]]],[[0,[38,46,41,27,44,45,7,12,16,10,28,40,37,48,9,36,4]],[38,[]],[46,[]],[41,[]],[27,[]],[44,[]],[45,[]],[7,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[37,[]],[48,[]],[9,[]],[36,[]],[4,[]]]],[[[3,[50,43,39,47,49]]],[[33,[42]]]]]",2,0,,None,0,0,14,0,True,7179.403,50,12,3,7200.0,2026-03-22T12:17:34+00:00,2026-03-22T14:17:38+00:00,7204.352
77,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=8|L=90,154,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,8,90,2,1258300578,OK,,test_similarity_initial_solution7,True,1348.0,868.0,"[[[[0,[18,6,43,47,22,7,40,28,10,16,12,45,44,27,41,25,34,29,24,15,38,3,26,46]],[18,[]],[6,[]],[43,[]],[47,[]],[22,[]],[7,[]],[40,[]],[28,[]],[10,[]],[16,[]],[12,[]],[45,[]],[44,[]],[27,[]],[41,[]],[25,[]],[34,[]],[29,[]],[24,[]],[15,[]],[38,[]],[3,[]],[26,[]],[46,[]]],[[0,[21,36,4,9,2,14,23,48,37,8,13,50,30,31,42,19,33,35,11,39,5,1,20,49,17,32]],[21,[]],[36,[]],[4,[]],[9,[]],[2,[]],[14,[]],[23,[]],[48,[]],[37,[]],[8,[]],[13,[]],[50,[]],[30,[]],[31,[]],[42,[]],[19,[]],[33,[]],[35,[]],[11,[]],[39,[]],[5,[]],[1,[]],[20,[]],[49,[]],[17,[]],[32,[]]]],[]]",0,0,,None,0,0,16,1,True,7180.743,50,12,3,7200.0,2026-03-22T12:17:34+00:00,2026-03-22T14:17:39+00:00,7205.06
78,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat|A=8|L=120,155,test_data/data_demand_random_50_batch_all1_equal_random/C101_2.5.dat,8,120,1,3703458088,OK,,test_similarity_initial_solution7,True,1344.0,868.0,"[[[[0,[17,49,20,1,5,39,11,35,33,19,42,31,30,50,13,8,37,48,23,14,2,9,36,4,21]],[17,[]],[49,[]],[20,[]],[1,[]],[5,[]],[39,[]],[11,[]],[35,[]],[33,[]],[19,[]],[42,[]],[31,[]],[30,[]],[50,[]],[13,[]],[8,[]],[37,[]],[48,[]],[23,[]],[14,[]],[2,[]],[9,[]],[36,[]],[4,[]],[21,[]]],[[0,[46,26,3,38,15,24,29,34,25,41,27,44,22,7,45,12,16,10,28,40,47,43,6,18,32]],[46,[]],[26,[]],[3,[]],[38,[]],[15,[]],[24,[]],[29,[]],[34,[]],[25,[]],[41,[]],[27,[]],[44,[]],[22,[]],[7,[]],[45,[]],[12,[]],[16,[]],[10,[]],[28,[]],[40,[]],[47,[]],[43,[]],[6,[]],[18,[]],[32,[]]]],[]]",0,0,,None,0,0,15,1,True,7185.323,50,12,3,7200.0,2026-03-22T12:17:36+00:00,2026-03-22T14:17:46+00:00,7210.317
