instance,A,L,best_solution,best_multi_solution,best_fitness,best_multi_fitness
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,4,60,"[[[[0,[25,41,40,6,43,11,13,37,7,32,4,1,14,3,31,23,19,38,28,15,5,10]],[25,[]],[41,[]],[40,[]],[6,[]],[43,[]],[11,[50,44,46,49]],[50,[]],[13,[]],[37,[]],[7,[]],[44,[]],[32,[]],[4,[]],[1,[]],[14,[]],[46,[]],[3,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[28,[]],[15,[]],[5,[]],[10,[]]],[[0,[47,30,20,48,21,17,2,29,35,39,45,27,18,36,16,22,12,26,42,24,34,9,8,33]],[47,[]],[30,[]],[20,[]],[48,[]],[21,[]],[17,[]],[2,[]],[29,[]],[35,[]],[39,[]],[45,[]],[27,[]],[18,[]],[36,[]],[16,[]],[22,[]],[12,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]]]],[[[11,[50,44,46,49]]]]]",,1322,
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,4,90,"[[[[0,[5,14,30,32,48,46,31,49,23,19,38,15,28,13,37,7,50,44,41,40,11]],[10,[10]],[5,[]],[14,[]],[30,[]],[32,[]],[48,[]],[46,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[44,[]],[41,[]],[40,[]],[11,[]]],[[0,[25,1,4,2,17,3,21,20,29,16,18,27,22,12,6,26,9,24,8]],[25,[]],[1,[]],[4,[]],[35,[35]],[2,[]],[17,[39,42,43]],[3,[36,34,33]],[21,[]],[20,[45,47]],[29,[]],[39,[]],[36,[]],[16,[]],[18,[]],[27,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[9,[]],[24,[]],[34,[]],[8,[]],[33,[]],[43,[]],[45,[]],[47,[]]]],[[[35,[35]]],[[17,[39,42,43]]],[[3,[36,34,33]],[10,[10]]],[[20,[45,47]]]]]","[[[[0,[5,14,30,32,48,46,31,49,23,19,38,15,28,13,37,7,50,44,41,40,11]],[10,[10]],[5,[]],[14,[]],[30,[]],[32,[]],[48,[]],[46,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[44,[]],[41,[]],[40,[]],[11,[]]],[[0,[25,1,4,2,17,3,21,20,29,16,18,27,22,12,6,26,9,24,8]],[25,[]],[1,[]],[4,[]],[35,[35]],[2,[]],[17,[39,42,43]],[3,[36,34,33]],[21,[]],[20,[45,47]],[29,[]],[39,[]],[36,[]],[16,[]],[18,[]],[27,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[9,[]],[24,[]],[34,[]],[8,[]],[33,[]],[43,[]],[45,[]],[47,[]]]],[[[35,[35]]],[[17,[39,42,43]]],[[3,[36,34,33]],[10,[10]]],[[20,[45,47]]]]]",1287,1287
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,4,120,"[[[[0,[10,14,1,32,30,20,31,23,5,15,19,38,28,13,37,7,41,40]],[10,[]],[14,[]],[1,[]],[32,[]],[30,[]],[20,[]],[48,[48,46,49,44]],[46,[]],[31,[]],[49,[]],[23,[]],[5,[]],[15,[]],[19,[]],[38,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[50,43]],[44,[]],[41,[]],[40,[]],[43,[]]],[[0,[25,4,2,21,3,17,29,27,18,16,22,12,6,26,24,9,8,11]],[25,[]],[4,[]],[2,[]],[21,[35,36,34,33]],[3,[]],[17,[]],[29,[45,39,42,47]],[35,[]],[27,[]],[18,[]],[16,[]],[36,[]],[39,[]],[45,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]],[11,[]],[47,[]]]],[[[48,[48,46,49,44]]],[[21,[35,36,34,33]]],[[29,[45,39,42,47]]],[[50,[50,43]]]]]","[[[[0,[10,14,1,32,30,20,31,23,5,15,19,38,28,13,37,7,41,40,11]],[10,[]],[14,[]],[1,[]],[32,[]],[30,[]],[20,[]],[48,[48,46,49,44]],[46,[]],[31,[]],[49,[]],[23,[]],[5,[]],[15,[]],[19,[]],[38,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[50]],[44,[]],[41,[]],[40,[]],[11,[]]],[[0,[25,4,2,21,3,17,29,27,18,16,22,12,6,26,24,9,8]],[25,[]],[4,[]],[2,[]],[21,[35,36,34,33]],[3,[]],[17,[]],[29,[45,39,42,43]],[35,[]],[27,[]],[18,[]],[16,[]],[36,[]],[39,[]],[45,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[47]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]],[43,[]],[47,[]]]],[[[21,[35,36,34,33]]],[[48,[48,46,49,44]]],[[29,[45,39,42,43]]],[[42,[47]],[50,[50]]]]]",1245,1270
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,4,120,"[[[[0,[30,46,31,49,23,19,38,15,28,13,37,7,50,44,25,41,40,11]],[30,[]],[48,[48]],[46,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[44,[]],[25,[]],[41,[]],[40,[]],[11,[]]],[[0,[1,4,2,3]],[10,[10]],[5,[6,9,8,5]],[1,[]],[14,[14,16,17,12]],[6,[]],[16,[]],[22,[22]],[4,[29,27,26,24]],[29,[]],[2,[]],[32,[32]],[21,[21,20,18]],[3,[]],[17,[39,42,43]],[20,[45,47]],[35,[35,36,34,33]],[39,[]],[36,[]],[18,[]],[27,[]],[45,[]],[12,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]],[43,[]],[47,[]]]],[[[10,[10]]],[[5,[6,9,8,5]]],[[14,[14,16,17,12]]],[[22,[22]]],[[4,[29,27,26,24]]],[[32,[32]]],[[21,[21,20,18]]],[[17,[39,42,43]]],[[20,[45,47]],[48,[48]]],[[35,[35,36,34,33]]]]]","[[[[0,[30,46,31,49,23,19,38,15,28,13,37,7,50,44,25,41,40,11]],[30,[]],[48,[48]],[46,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[44,[]],[25,[]],[41,[]],[40,[]],[11,[]]],[[0,[1,10,5,6,4,2,3,9,8]],[1,[]],[10,[]],[5,[]],[14,[14,16,17,12]],[6,[]],[16,[]],[22,[22]],[4,[29,27,26,24]],[29,[]],[2,[]],[32,[32]],[21,[21,20,18]],[3,[]],[17,[39,42,43]],[20,[45,47]],[35,[35,36,34,33]],[39,[]],[36,[]],[18,[]],[27,[]],[45,[]],[12,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]],[43,[]],[47,[]]]],[[[14,[14,16,17,12]]],[[22,[22]]],[[4,[29,27,26,24]]],[[32,[32]]],[[21,[21,20,18]]],[[17,[39,42,43]]],[[20,[45,47]],[48,[48]]],[[35,[35,36,34,33]]]]]",1216,1216
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,60,"[[[[0,[25,41,40,6,43,13,37,7,11,4,30,21,3,31,23,19,38,28,15,5,10,1,14]],[25,[]],[41,[]],[40,[]],[6,[]],[43,[]],[44,[50,44,46,49]],[50,[]],[13,[]],[37,[]],[7,[]],[11,[]],[4,[]],[30,[]],[21,[]],[46,[]],[3,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[28,[]],[15,[]],[5,[]],[10,[]],[1,[]],[14,[]]],[[0,[47,32,20,48,17,2,29,35,39,45,27,18,36,16,22,12,26,42,9,24,34,8,33]],[47,[]],[32,[]],[20,[]],[48,[]],[17,[]],[2,[]],[29,[]],[35,[]],[39,[]],[45,[]],[27,[]],[18,[]],[36,[]],[16,[]],[22,[]],[12,[]],[26,[]],[42,[]],[9,[]],[24,[]],[34,[]],[8,[]],[33,[]]]],[[[44,[50,44,46,49]]]]]","[[[[0,[41,40,6,43,11,13,37,7,15,1,14,30,21,3,31,23,19,38,28,5,10,25]],[41,[]],[40,[]],[6,[]],[43,[]],[11,[50,44,47,46,49]],[50,[]],[13,[]],[37,[]],[7,[]],[15,[]],[44,[]],[47,[]],[1,[]],[14,[]],[46,[]],[30,[]],[21,[]],[3,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[28,[]],[5,[]],[10,[]],[25,[]]],[[0,[4,32,20,48,17,2,29,35,39,27,18,36,16,22,12,26,42,24,34,9,8,33]],[4,[]],[32,[45]],[20,[]],[48,[]],[17,[]],[2,[]],[29,[]],[35,[]],[39,[]],[45,[]],[27,[]],[18,[]],[36,[]],[16,[]],[22,[]],[12,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[33,[]]]],[[[11,[50,44,47,46,49]],[32,[45]]]]]",1306,1338
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,60,"[[[[0,[11,25,33,41,43,6,40,9,8,37,13,10,1,30,21,3,31,23,19,38,28,15,5,14]],[11,[]],[25,[]],[33,[]],[41,[]],[43,[]],[6,[50,44,47,49,46,34]],[40,[]],[9,[]],[8,[]],[34,[]],[37,[]],[13,[]],[50,[]],[44,[]],[10,[]],[1,[]],[47,[]],[30,[]],[21,[]],[46,[]],[3,[]],[31,[]],[49,[]],[23,[]],[19,[]],[38,[]],[28,[]],[15,[]],[5,[]],[14,[]]],[[0,[4,32,20,48,17,2,29,35,39,36,16,18,27,45,22,12,26,42,24,7]],[4,[]],[32,[]],[20,[]],[48,[]],[17,[]],[2,[]],[29,[]],[35,[]],[39,[]],[36,[]],[16,[]],[18,[]],[27,[]],[45,[]],[22,[]],[12,[]],[26,[]],[42,[]],[24,[]],[7,[]]]],[[[6,[50,44,47,49,46,34]]]]]",,1286,
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,90,"[[[[0,[7,9,8,5,10,1,3,11]],[7,[]],[9,[]],[8,[]],[15,[23,19,15,14,17,13]],[23,[]],[5,[]],[10,[]],[14,[]],[32,[32,31,37,25,30,28]],[25,[38,41]],[1,[]],[30,[]],[46,[46,49,50,44,33,48,26]],[48,[]],[17,[]],[3,[]],[31,[]],[49,[]],[19,[]],[38,[]],[28,[]],[13,[]],[37,[]],[50,[]],[44,[]],[33,[]],[41,[]],[26,[]],[11,[]]],[[0,[29,4,21,20,18,16,27,22,12,6,24]],[29,[]],[4,[]],[2,[2]],[21,[39,42,43,36,35]],[20,[]],[35,[]],[18,[]],[16,[]],[36,[]],[39,[]],[27,[]],[45,[45,34,47,40]],[22,[]],[12,[]],[6,[]],[40,[]],[42,[]],[24,[]],[34,[]],[43,[]],[47,[]]]],[[[15,[23,19,15,14,17,13]]],[[32,[32,31,37,25,30,28]],[2,[2]]],[[25,[38,41]],[21,[39,42,43,36,35]]],[[46,[46,49,50,44,33,48,26]]],[[45,[45,34,47,40]]]]]","[[[[0,[7,9,8,5,10,1,3,11]],[7,[]],[9,[]],[8,[]],[15,[23,19,15,14,17,13]],[23,[]],[5,[]],[10,[]],[14,[]],[32,[32,31,37,25,30,28]],[25,[38,41]],[1,[]],[30,[]],[46,[46,49,50,44,33,48,26]],[48,[]],[17,[]],[3,[]],[31,[]],[49,[]],[19,[]],[38,[]],[28,[]],[13,[]],[37,[]],[50,[]],[44,[]],[33,[]],[41,[]],[26,[]],[11,[]]],[[0,[4,29,21,20,18,16,27,22,12,6,24]],[4,[]],[29,[]],[2,[2]],[21,[39,42,43,36,35]],[20,[]],[35,[]],[18,[]],[16,[]],[36,[]],[39,[]],[27,[]],[45,[45,34,47,40]],[22,[]],[12,[]],[6,[]],[40,[]],[42,[]],[24,[]],[34,[]],[43,[]],[47,[]]]],[[[15,[23,19,15,14,17,13]]],[[32,[32,31,37,25,30,28]],[2,[2]]],[[25,[38,41]],[21,[39,42,43,36,35]]],[[46,[46,49,50,44,33,48,26]]],[[45,[45,34,47,40]]]]]",1188.495097568,1188.495097568
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,90,"[[[[0,[1,5,3]],[9,[9]],[8,[10,7,11,8]],[12,[12]],[6,[16,17,14,15,13,6]],[16,[]],[17,[23,19]],[1,[]],[14,[]],[5,[38,41,31,37,30,28,25]],[49,[48,46,49,50,44]],[23,[]],[44,[]],[10,[]],[30,[]],[48,[]],[46,[]],[3,[]],[31,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[11,[]]],[[0,[4,35,32,20,21,2,29,18,27,22,26,24,34,33]],[4,[]],[35,[]],[32,[]],[20,[36]],[21,[]],[2,[45,47,39,42,43,40]],[29,[]],[39,[]],[36,[]],[18,[]],[27,[]],[45,[]],[22,[]],[40,[]],[26,[]],[42,[]],[24,[]],[34,[]],[33,[]],[43,[]],[47,[]]]],[[[9,[9]]],[[8,[10,7,11,8]]],[[12,[12]]],[[6,[16,17,14,15,13,6]]],[[17,[23,19]]],[[20,[36]],[5,[38,41,31,37,30,28,25]]],[[49,[48,46,49,50,44]]],[[2,[45,47,39,42,43,40]]]]]","[[[[0,[1,5,3]],[9,[9]],[8,[10,7,11,8]],[12,[12]],[6,[16,17,14,15,13,6]],[16,[]],[17,[23,19]],[1,[]],[14,[]],[5,[38,41,31,37,30,28,25]],[49,[48,46,49,50,44]],[23,[]],[44,[]],[10,[]],[30,[]],[48,[]],[46,[]],[3,[]],[31,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[11,[]]],[[0,[4,35,32,20,21,2,29,18,27,22,26,24,34,33]],[4,[]],[35,[]],[32,[]],[20,[36]],[21,[]],[2,[45,47,39,42,43,40]],[29,[]],[39,[]],[36,[]],[18,[]],[27,[]],[45,[]],[22,[]],[40,[]],[26,[]],[42,[]],[24,[]],[34,[]],[33,[]],[43,[]],[47,[]]]],[[[9,[9]]],[[8,[10,7,11,8]]],[[12,[12]]],[[6,[16,17,14,15,13,6]]],[[17,[23,19]]],[[20,[36]],[5,[38,41,31,37,30,28,25]]],[[49,[48,46,49,50,44]]],[[2,[45,47,39,42,43,40]]]]]",1209.861739379,1209.861739379
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,120,"[[[[0,[14,23,10,1,5,30,21,3,19,15,28,13,7,25,11]],[14,[]],[23,[]],[10,[35,32,31,37]],[1,[]],[5,[38,41,40]],[47,[47,48,46,49,50]],[35,[]],[32,[]],[30,[]],[48,[]],[21,[]],[46,[]],[3,[]],[31,[]],[49,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[40,[]],[11,[]]],[[0,[2,17,20,29,4,27,18,16,22,12,6,26,24,9,8]],[2,[36,34,33]],[17,[]],[20,[39,42,43]],[29,[]],[4,[45,44]],[27,[]],[18,[]],[36,[]],[16,[]],[39,[]],[45,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[24,[]],[9,[]],[34,[]],[8,[]],[33,[]],[43,[]],[44,[]]]],[[[2,[36,34,33]],[10,[35,32,31,37]]],[[20,[39,42,43]],[5,[38,41,40]]],[[4,[45,44]],[47,[47,48,46,49,50]]]]]","[[[[0,[14,23,10,1,5,30,21,3,19,15,28,13,7,25,11]],[14,[]],[23,[]],[10,[35,32,31,37]],[1,[]],[5,[38,41,40]],[47,[47,48,46,49,50]],[35,[]],[32,[]],[30,[]],[48,[]],[21,[]],[46,[]],[3,[]],[31,[]],[49,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[40,[]],[11,[]]],[[0,[2,17,20,29,4,27,18,16,22,12,6,26,24,9,8]],[2,[36,34,33]],[17,[]],[20,[39,42,43]],[29,[]],[4,[45,44]],[27,[]],[18,[]],[36,[]],[16,[]],[39,[]],[45,[]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[24,[]],[9,[]],[34,[]],[8,[]],[33,[]],[43,[]],[44,[]]]],[[[2,[36,34,33]],[10,[35,32,31,37]]],[[20,[39,42,43]],[5,[38,41,40]]],[[4,[45,44]],[47,[47,48,46,49,50]]]]]",1287.413812651,1287.413812651
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.5.dat,8,120,"[[[[0,[1,14,23,10,30,3,17,19,15,28,13,7,25]],[35,[35,32,31,37]],[1,[]],[14,[]],[23,[]],[10,[]],[47,[47]],[32,[]],[30,[]],[3,[48,46,49,50]],[17,[]],[48,[38,41,40]],[46,[]],[31,[]],[49,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[40,[]]],[[0,[21,20,2,29,27,18,16,22,12,6,26,24,9,8]],[11,[11]],[4,[4]],[21,[39,42,43,36,34,33]],[20,[]],[2,[]],[29,[]],[27,[]],[18,[]],[36,[]],[16,[]],[39,[]],[45,[45,5,44]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[43,[]],[33,[]],[44,[]],[5,[]]]],[[[11,[11]]],[[4,[4]],[35,[35,32,31,37]]],[[47,[47]]],[[21,[39,42,43,36,34,33]]],[[3,[48,46,49,50]],[45,[45,5,44]]],[[48,[38,41,40]]]]]","[[[[0,[1,14,23,10,30,3,17,19,15,28,13,7,25]],[35,[35,32,31,37]],[1,[]],[14,[]],[23,[]],[10,[]],[47,[47]],[32,[]],[30,[]],[3,[48,46,49,50]],[17,[]],[48,[38,41,40]],[46,[]],[31,[]],[49,[]],[19,[]],[38,[]],[15,[]],[28,[]],[13,[]],[37,[]],[7,[]],[50,[]],[25,[]],[41,[]],[40,[]]],[[0,[21,20,2,29,27,18,16,22,12,6,26,24,9,8]],[11,[11]],[4,[4]],[21,[39,42,43,36,34,33]],[20,[]],[2,[]],[29,[]],[27,[]],[18,[]],[36,[]],[16,[]],[39,[]],[45,[45,5,44]],[22,[]],[12,[]],[6,[]],[26,[]],[42,[]],[24,[]],[34,[]],[9,[]],[8,[]],[43,[]],[33,[]],[44,[]],[5,[]]]],[[[11,[11]]],[[4,[4]],[35,[35,32,31,37]]],[[47,[47]]],[[21,[39,42,43,36,34,33]]],[[3,[48,46,49,50]],[45,[45,5,44]]],[[48,[38,41,40]]]]]",1309.015621187,1309.015621187
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.dat,4,60,"[[[[0,[30,42,48,3,34,24,6,33,37,44,1,20,38,18,41,46,12,49,22,5,7]],[30,[]],[42,[]],[48,[]],[3,[]],[34,[]],[24,[]],[6,[]],[33,[]],[37,[]],[44,[]],[1,[]],[20,[]],[38,[]],[18,[]],[41,[]],[46,[]],[12,[]],[49,[]],[22,[]],[5,[]],[7,[]]],[[0,[9,14,25,16,11,15,4,31,29,21,35,10,17,13,28,19,32,23,8,27,36,39,26,2,40]],[9,[]],[14,[]],[25,[]],[16,[]],[11,[]],[15,[]],[4,[]],[31,[]],[29,[47,50]],[45,[45,43]],[21,[]],[35,[]],[10,[]],[17,[]],[13,[]],[47,[]],[28,[]],[19,[]],[32,[]],[23,[]],[8,[]],[27,[]],[36,[]],[39,[]],[26,[]],[2,[]],[40,[]],[43,[]],[50,[]]]],[[[29,[47,50]]],[[45,[45,43]]]]]",,1099,
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.dat,4,60,"[[[[0,[9,48,14,42,3,34,24,6,33,37,44,1,20,38,18,41,46,12,49,22,5,7]],[9,[]],[48,[]],[14,[]],[42,[]],[3,[]],[34,[]],[24,[]],[6,[]],[33,[]],[37,[]],[44,[]],[1,[]],[20,[]],[38,[]],[18,[]],[41,[]],[46,[]],[12,[]],[49,[]],[22,[]],[5,[]],[7,[]]],[[0,[30,25,16,11,29,31,15,4,21,35,10,17,13,19,32,23,28,8,27,36,39,26,2,40]],[30,[]],[25,[]],[16,[]],[11,[]],[29,[47,50]],[45,[45,43]],[31,[]],[15,[]],[4,[]],[21,[]],[35,[]],[10,[]],[17,[]],[13,[]],[19,[]],[32,[]],[23,[]],[28,[]],[47,[]],[8,[]],[27,[]],[36,[]],[39,[]],[26,[]],[2,[]],[40,[]],[43,[]],[50,[]]]],[[[29,[47,50]]],[[45,[45,43]]]]]",,1089,
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.dat,4,90,"[[[[0,[7,14,25,24,6,3,1,20,18,5,22,12]],[7,[30,34,33]],[14,[37,38,41,40]],[30,[42,43,44]],[25,[]],[34,[48,46,50]],[24,[]],[6,[]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]]],[[0,[26,9,16,11,15,4,21,10,27,17,28,13,19,23,8,2]],[26,[]],[9,[]],[29,[29]],[16,[]],[11,[]],[15,[]],[4,[]],[31,[31,32]],[21,[]],[45,[45,39]],[39,[]],[36,[36,35]],[35,[]],[10,[]],[27,[]],[17,[47,49]],[47,[]],[28,[]],[13,[]],[19,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[7,[30,34,33]],[29,[29]]],[[14,[37,38,41,40]]],[[30,[42,43,44]]],[[34,[48,46,50]]],[[31,[31,32]]],[[45,[45,39]]],[[36,[36,35]]],[[17,[47,49]]]]]","[[[[0,[7,30,14,25,34,24,6,3,1,20,33,38,18,41,5,22,12,40]],[7,[]],[30,[37]],[14,[42,43,44]],[25,[]],[34,[48,46,50]],[24,[]],[6,[]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]]],[[0,[26,9,16,11,15,4,21,10,27,17,28,13,19,23,8,2]],[26,[]],[9,[]],[29,[29]],[16,[]],[11,[]],[15,[]],[4,[]],[31,[31,32]],[21,[]],[45,[45,39]],[39,[]],[36,[36,35]],[35,[]],[10,[]],[27,[]],[17,[47,49]],[47,[]],[28,[]],[13,[]],[19,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[29,[29]],[30,[37]]],[[14,[42,43,44]]],[[34,[48,46,50]]],[[31,[31,32]]],[[45,[45,39]]],[[36,[36,35]]],[[17,[47,49]]]]]",974.055512755,974.055512755
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.dat,4,120,"[[[[0,[26,9,30,25,14,34,24,6,3,1,20,33,18,5,22,12,7]],[26,[37,38,41,40]],[9,[]],[30,[42,43,44]],[25,[]],[14,[]],[34,[]],[24,[]],[6,[48,46,50]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]],[7,[]]],[[0,[16,11,15,4,29,21,10,27,17,13,19,28,32,23,8,2]],[16,[39,36,35,31]],[11,[]],[15,[]],[4,[]],[31,[]],[29,[]],[21,[]],[45,[45]],[39,[]],[36,[]],[35,[]],[10,[]],[27,[]],[47,[47,49]],[17,[]],[13,[]],[19,[]],[28,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[16,[39,36,35,31]]],[[26,[37,38,41,40]]],[[30,[42,43,44]]],[[6,[48,46,50]]],[[45,[45]]],[[47,[47,49]]]]]","[[[[0,[26,9,30,25,14,34,24,6,3,1,20,33,18,5,22,12,7]],[26,[37,38,41,40]],[9,[]],[30,[42,43,44]],[25,[]],[14,[]],[34,[]],[24,[]],[6,[48,46,50]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]],[7,[]]],[[0,[16,11,15,29,21,10,17,27,13,19,28,32,23,8,2]],[16,[39,36,35,31]],[11,[]],[15,[]],[4,[4]],[31,[]],[29,[]],[21,[]],[45,[45]],[39,[]],[36,[]],[35,[]],[10,[]],[17,[]],[27,[]],[47,[47,49]],[13,[]],[19,[]],[28,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[26,[37,38,41,40]]],[[16,[39,36,35,31]]],[[30,[42,43,44]],[4,[4]]],[[45,[45]]],[[6,[48,46,50]]],[[47,[47,49]]]]]",995,995
test_data/data_demand_random_50_batch_all1_equal_random/R101_1.dat,4,120,"[[[[0,[16,25,14,34,24,6,3,1,20,33,18,5,22,12,7]],[26,[26]],[30,[30]],[16,[]],[25,[42,43,44]],[14,[]],[34,[]],[24,[]],[6,[48,46,50,37]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[41,40,38]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]],[7,[]]],[[0,[11,15,4,21,9,10,13,19,8,2]],[11,[27,28,23]],[15,[]],[4,[]],[29,[29,31,32]],[31,[]],[21,[]],[45,[45]],[9,[47,49]],[39,[39,36,35]],[36,[]],[35,[]],[10,[]],[27,[]],[47,[]],[17,[17]],[13,[]],[19,[]],[28,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[11,[27,28,23]],[26,[26]]],[[30,[30]],[29,[29,31,32]]],[[25,[42,43,44]],[45,[45]]],[[6,[48,46,50,37]]],[[9,[47,49]]],[[39,[39,36,35]]],[[44,[41,40,38]],[17,[17]]]]]","[[[[0,[16,25,14,34,24,6,3,1,20,33,18,5,22,12,7]],[26,[26]],[30,[30]],[16,[]],[25,[42,43,44]],[14,[]],[34,[]],[24,[]],[6,[48,46,50,37]],[3,[]],[42,[]],[48,[]],[37,[]],[43,[]],[44,[41,40,38]],[1,[]],[20,[]],[33,[]],[38,[]],[18,[]],[41,[]],[46,[]],[5,[]],[22,[]],[12,[]],[40,[]],[50,[]],[7,[]]],[[0,[11,15,4,21,9,10,13,19,8,2]],[11,[27,28,23]],[15,[]],[4,[]],[29,[29,31,32]],[31,[]],[21,[]],[45,[45]],[9,[47,49]],[39,[39,36,35]],[36,[]],[35,[]],[10,[]],[27,[]],[47,[]],[17,[17]],[13,[]],[19,[]],[28,[]],[32,[]],[49,[]],[23,[]],[8,[]],[2,[]]]],[[[11,[27,28,23]],[26,[26]]],[[30,[30]],[29,[29,31,32]]],[[25,[42,43,44]],[45,[45]]],[[6,[48,46,50,37]]],[[9,[47,49]]],[[39,[39,36,35]]],[[44,[41,40,38]],[17,[17]]]]]",976.861739379,976.861739379
