instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,status,runtime_sec,instance_group,instance_name
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,90,2,5,487.6124969497314,"[[[[0, [4, 2]], [12, [12, 13]], [13, []], [14, [14, 17, 16, 15, 19]], [31, [31, 32, 27, 30, 28, 34, 29, 33]], [32, []], [17, []], [16, []], [15, []], [27, []], [33, []], [34, []], [48, [48, 47, 38, 35, 36, 37]], [47, []], [49, [49]], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, []], [4, []], [2, []]], [[0, [3, 1]], [11, [11, 5, 10, 6, 8, 7, 9]], [10, []], [5, []], [6, []], [9, []], [23, [23, 18, 26, 25, 24, 22, 21, 20]], [26, []], [40, [40]], [39, [41, 42, 50, 46, 45, 43, 39, 44]], [25, []], [8, []], [7, []], [24, []], [41, []], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [22, []], [21, []], [20, []], [18, []], [3, []], [1, []]]], [[[11, [11, 5, 10, 6, 8, 7, 9]]], [[12, [12, 13]]], [[14, [14, 17, 16, 15, 19]]], [[23, [23, 18, 26, 25, 24, 22, 21, 20]]], [[31, [31, 32, 27, 30, 28, 34, 29, 33]]], [[40, [40]]], [[39, [41, 42, 50, 46, 45, 43, 39, 44]]], [[48, [48, 47, 38, 35, 36, 37]]], [[49, [49]]]]]",585.0225835646885,"[[[[0, [4, 3]], [5, [5, 8, 6]], [8, []], [6, []], [25, [25, 26, 24, 22, 21, 20, 19, 18]], [39, [39, 40, 41, 42, 50, 46, 45, 43]], [40, []], [26, []], [24, []], [41, []], [42, []], [22, []], [21, []], [20, []], [50, []], [46, []], [45, []], [43, []], [44, [44, 37, 36]], [37, []], [36, []], [19, []], [18, []], [4, []], [3, []]], [[0, [1, 2]], [7, [7, 9, 11, 10, 12, 13, 16, 17]], [23, [23]], [9, []], [1, [27, 28, 33, 34, 30, 29, 31]], [2, []], [11, []], [10, []], [12, []], [13, []], [27, []], [28, []], [33, []], [34, []], [48, [48, 47, 49, 38, 35, 32, 15, 14]], [47, []], [49, []], [38, []], [35, []], [30, []], [29, []], [16, []], [17, []], [31, []], [32, []], [15, []], [14, []]]], [[[7, [7, 9, 11, 10, 12, 13, 16, 17]]], [[23, [23]], [5, [5, 8, 6]]], [[1, [27, 28, 33, 34, 30, 29, 31]]], [[25, [25, 26, 24, 22, 21, 20, 19, 18]]], [[39, [39, 40, 41, 42, 50, 46, 45, 43]]], [[44, [44, 37, 36]]], [[48, [48, 47, 49, 38, 35, 32, 15, 14]]]]]",5.111111,5.111111,"[23.323808, 33.526109, 30.265492, 44.72136, 51.224994, 64.498062, 62.096699, 80.622577, 78.102497]",52.0424,"{11: 7.661904, 12: 2.763055, 14: 0.0, 23: 0.0, 31: 3.849442, 40: 9.812121, 39: 0.0, 48: 0.0, 49: 0.0}","{11: 0.0, 12: 0.0, 14: 0.0, 23: 0.0, 31: 0.0, 40: 0.0, 39: 0.0, 48: 0.0, 49: 0.0}",2.67628,0.0,6.571429,6.571429,"[38.626416, 44.792913, 20.0, 51.419841, 62.096699, 70.710678, 80.622577]",52.609875,"{7: 11.313208, 23: 16.047472, 5: 81.022584, 1: 0.0, 25: 0.0, 39: 0.0, 44: 0.0, 48: 0.0}","{7: 0.0, 23: 0.0, 5: 0.0, 1: 0.0, 25: 0.0, 39: 0.0, 44: 0.0, 48: 0.0}",13.547908,0.0,OK_BOTH_VALID,3689.064,cluster,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,120,2,1,490.6155281280883,"[[[[0, [3, 4]], [10, [10, 11]], [11, []], [3, []], [4, []], [19, [19, 28, 29, 30, 27, 16, 17, 14]], [36, [36, 35, 38, 34, 33, 32, 31]], [35, []], [28, []], [29, []], [30, []], [38, []], [49, [49, 47, 48, 15, 12, 13]], [47, []], [48, []], [34, []], [33, []], [27, []], [12, []], [13, []], [15, []], [16, []], [17, []], [32, []], [31, []], [14, []]], [[0, [2]], [6, [6, 1, 5, 9, 8, 7]], [5, []], [9, [25, 26, 23, 24, 22, 21, 20]], [8, []], [7, []], [25, []], [39, [39, 41, 42, 37, 40, 18]], [40, []], [26, []], [23, [50, 45, 44, 43, 46]], [24, []], [41, []], [42, []], [50, []], [46, []], [45, []], [37, []], [44, []], [43, []], [22, []], [21, []], [20, []], [18, []], [2, []], [1, []]]], [[[6, [6, 1, 5, 9, 8, 7]]], [[10, [10, 11]]], [[9, [25, 26, 23, 24, 22, 21, 20]]], [[19, [19, 28, 29, 30, 27, 16, 17, 14]]], [[36, [36, 35, 38, 34, 33, 32, 31]]], [[39, [39, 41, 42, 37, 40, 18]]], [[49, [49, 47, 48, 15, 12, 13]]], [[23, [50, 45, 44, 43, 46]]]]]",,,5.875,5.875,"[33.105891, 23.323808, 36.055513, 41.231056, 68.35203, 62.096699, 78.102497, 44.72136]",48.373607,"{6: 0.0, 10: 7.661904, 9: 1.027756, 19: 2.953624, 36: 0.0, 39: 0.0, 49: 0.0, 23: 0.0}","{6: 0.0, 10: 0.0, 9: 0.0, 19: 0.0, 36: 0.0, 39: 0.0, 49: 0.0, 23: 0.0}",1.455411,0.0,,,,,,,,,OK_BEST_ONLY_VALID,5123.865,cluster,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,120,2,3,510.7630546142402,"[[[[0, []], [12, [12, 10, 13, 11]], [10, [14, 17, 16, 15]], [13, []], [14, []], [31, [31, 32, 27, 33, 34, 38, 30, 29]], [32, []], [17, []], [16, []], [15, []], [27, []], [33, []], [34, []], [48, [48, 47, 49, 28, 35, 36, 37, 19]], [47, []], [49, []], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, []], [11, []]], [[0, [2, 4, 3, 1]], [5, [5, 9, 6, 8, 7]], [6, []], [9, []], [2, []], [4, []], [3, []], [18, [18, 20, 21, 22, 24, 26, 25, 23]], [20, []], [21, []], [22, []], [43, [43, 45, 50, 46, 42, 41, 39, 44]], [44, []], [45, []], [50, []], [46, []], [42, []], [41, []], [24, []], [8, []], [7, []], [39, []], [40, [40]], [26, []], [25, []], [23, []], [1, []]]], [[[5, [5, 9, 6, 8, 7]]], [[12, [12, 10, 13, 11]]], [[10, [14, 17, 16, 15]]], [[18, [18, 20, 21, 22, 24, 26, 25, 23]]], [[31, [31, 32, 27, 33, 34, 38, 30, 29]]], [[43, [43, 45, 50, 46, 42, 41, 39, 44]]], [[40, [40]]], [[48, [48, 47, 49, 28, 35, 36, 37, 19]]]]]",,,5.75,5.75,"[21.540659, 33.526109, 23.323808, 40.0, 51.224994, 64.776539, 64.498062, 80.622577]",47.439094,"{5: 0.0, 12: 2.763055, 10: 0.0, 18: 0.0, 31: 0.0, 43: 7.388269, 40: 0.0, 48: 0.0}","{5: 0.0, 12: 0.0, 10: 0.0, 18: 0.0, 31: 0.0, 43: 0.0, 40: 0.0, 48: 0.0}",1.268916,0.0,,,,,,,,,OK_BEST_ONLY_VALID,3369.156,cluster,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,120,2,4,513.5410196624969,"[[[[0, [2, 1, 3, 4]], [3, []], [4, []], [2, []], [11, [11, 10]], [1, []], [18, [18, 19, 20, 21, 22, 30, 29, 27]], [19, []], [20, []], [21, []], [22, []], [41, [41, 42, 50, 46, 45, 44, 43, 37]], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [37, []], [36, [36, 35, 38, 33, 34]], [35, []], [30, []], [38, []], [49, [49, 47, 48]], [47, []], [48, []], [33, []], [34, []], [29, []], [27, []], [10, []]], [[0, []], [5, [5]], [9, [9, 6, 7, 8, 12, 13, 15, 16]], [6, []], [7, []], [8, []], [23, [23, 25, 26, 24]], [25, []], [39, [39, 40, 32, 31, 28, 17, 14]], [40, []], [26, []], [24, []], [28, []], [12, []], [13, []], [15, []], [16, []], [17, []], [32, []], [31, []], [14, []]]], [[[5, [5]]], [[11, [11, 10]]], [[9, [9, 6, 7, 8, 12, 13, 15, 16]]], [[23, [23, 25, 26, 24]]], [[18, [18, 19, 20, 21, 22, 30, 29, 27]]], [[39, [39, 40, 32, 31, 28, 17, 14]]], [[41, [41, 42, 50, 46, 45, 44, 43, 37]]], [[36, [36, 35, 38, 33, 34]]], [[49, [49, 47, 48]]]]]",,,5.111111,5.111111,"[21.540659, 23.323808, 36.055513, 44.72136, 40.0, 62.096699, 67.082039, 68.35203, 78.102497]",49.030512,"{5: 0.0, 11: 0.0, 9: 6.798086, 23: 2.224498, 18: 8.0, 39: 0.0, 41: 0.54102, 36: 0.0, 49: 0.0}","{5: 0.0, 11: 0.0, 9: 0.0, 23: 0.0, 18: 0.0, 39: 0.0, 41: 0.0, 36: 0.0, 49: 0.0}",1.951511,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4957.43,cluster,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,120,2,5,477.06888370749726,"[[[[0, [1]], [5, [5, 3, 6, 7, 8, 9]], [9, []], [6, []], [7, []], [8, []], [25, [25, 26, 24, 22, 21, 20, 18, 23]], [39, [39, 40, 41, 42, 11, 10]], [40, []], [26, [50, 46, 45, 44, 43]], [23, []], [24, []], [41, []], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [22, []], [21, []], [20, []], [18, []], [3, []], [1, []], [11, []], [10, []]], [[0, [4, 2]], [15, [15, 16, 17, 14, 12, 13]], [16, []], [17, []], [32, [32, 31, 27, 33, 34, 19, 29]], [31, []], [14, []], [12, []], [13, []], [27, []], [33, []], [34, []], [48, [48, 49, 38, 30, 28, 35, 36, 37]], [47, [47]], [49, []], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, []], [4, []], [2, []]]], [[[5, [5, 3, 6, 7, 8, 9]]], [[15, [15, 16, 17, 14, 12, 13]]], [[25, [25, 26, 24, 22, 21, 20, 18, 23]]], [[32, [32, 31, 27, 33, 34, 19, 29]]], [[39, [39, 40, 41, 42, 11, 10]]], [[26, [50, 46, 45, 44, 43]]], [[48, [48, 49, 38, 30, 28, 35, 36, 37]]], [[47, [47]]]]]",,,5.875,5.875,"[21.540659, 41.231056, 51.419841, 58.137767, 62.096699, 62.096699, 80.622577, 72.111026]",56.15704,"{5: 0.0, 15: 12.615528, 25: 8.70992, 32: 4.453356, 39: 19.338429, 26: 0.0, 48: 0.0, 47: 0.0}","{5: 0.0, 15: 0.0, 25: 0.0, 32: 0.0, 39: 0.0, 26: 0.0, 48: 0.0, 47: 0.0}",5.639654,0.0,,,,,,,,,OK_BEST_ONLY_VALID,5192.684,cluster,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,90,2,3,563.7826031882822,"[[[[0, [1, 3]], [15, [15, 22, 9, 18]], [3, []], [25, [25, 11, 12, 17]], [46, [46, 28, 20, 10]], [20, []], [43, [43, 45, 29, 34]], [28, [42, 32, 49, 31]], [34, []], [17, []], [10, []], [12, []], [41, [41, 36]], [49, []], [36, []], [1, []], [42, []], [22, []], [32, []], [9, []], [18, []], [45, []], [29, []], [11, []], [31, []]], [[0, [2]], [6, [6, 13, 7, 8]], [13, []], [19, [19, 16, 23, 21]], [7, []], [47, [47, 39, 27, 38]], [39, []], [27, []], [38, [14, 24, 26, 5]], [14, []], [35, [35, 33, 40]], [2, []], [8, []], [16, []], [44, [44, 30, 4]], [4, []], [33, []], [50, [50, 48, 37]], [40, []], [23, []], [48, []], [21, []], [37, []], [24, []], [26, []], [5, []], [30, []]]], [[[15, [15, 22, 9, 18]]], [[6, [6, 13, 7, 8]]], [[25, [25, 11, 12, 17]]], [[19, [19, 16, 23, 21]]], [[46, [46, 28, 20, 10]]], [[47, [47, 39, 27, 38]]], [[43, [43, 45, 29, 34]]], [[28, [42, 32, 49, 31]]], [[38, [14, 24, 26, 5]]], [[35, [35, 33, 40]]], [[41, [41, 36]]], [[44, [44, 30, 4]]], [[50, [50, 48, 37]]]]]",,,3.615385,3.615385,"[44.72136, 51.419841, 37.363083, 64.498062, 21.540659, 38.626416, 34.234486, 41.231056, 23.323808, 48.166378, 72.111026, 64.776539, 82.462113]",48.036525,"{15: 18.36068, 6: 5.70992, 25: 3.740702, 19: 0.0, 46: 11.668947, 47: 5.143947, 43: 0.0, 28: 8.012274, 38: 0.0, 35: 0.0, 41: 0.0, 44: 0.0, 50: 0.0}","{15: 0.0, 6: 0.0, 25: 0.0, 19: 0.0, 46: 0.0, 47: 0.0, 43: 0.0, 28: 0.0, 38: 0.0, 35: 0.0, 41: 0.0, 44: 0.0, 50: 0.0}",4.048959,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4840.081,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,90,2,4,578.0,"[[[[0, [3, 2, 1]], [5, [5]], [14, [14, 15, 10, 17]], [30, [30, 27, 16, 25]], [27, [39, 8, 23, 12]], [39, []], [15, []], [25, []], [47, [47, 48, 36, 41]], [3, []], [48, []], [23, []], [40, [40, 50, 33, 34]], [50, []], [33, []], [16, []], [8, []], [2, []], [10, []], [12, []], [1, []], [36, []], [49, [49, 42, 38, 20]], [41, []], [17, []], [34, []], [42, []], [38, []], [20, []]], [[0, [4]], [13, [13, 6, 7, 9]], [7, []], [19, [19, 21, 11]], [6, []], [46, [46, 37, 26, 24]], [37, []], [21, []], [4, []], [44, [44, 28, 32, 22]], [24, []], [26, []], [43, [43, 35, 18, 29]], [28, []], [35, []], [32, []], [22, []], [9, []], [18, []], [45, [45, 31]], [29, []], [11, []], [31, []]]], [[[5, [5]]], [[13, [13, 6, 7, 9]]], [[14, [14, 15, 10, 17]]], [[19, [19, 21, 11]]], [[30, [30, 27, 16, 25]]], [[27, [39, 8, 23, 12]]], [[46, [46, 37, 26, 24]]], [[47, [47, 48, 36, 41]]], [[44, [44, 28, 32, 22]]], [[40, [40, 50, 33, 34]]], [[43, [43, 35, 18, 29]]], [[45, [45, 31]]], [[49, [49, 42, 38, 20]]]]]",,,3.538462,3.538462,"[30.0, 62.096699, 23.323808, 64.498062, 20.0, 36.055513, 21.540659, 38.626416, 64.776539, 78.587531, 34.234486, 53.814496, 80.622577]",46.78283,"{5: 0.0, 13: 0.0, 14: 0.0, 19: 0.0, 30: 16.048349, 27: 0.0, 46: 0.0, 47: 0.0, 44: 0.0, 40: 0.0, 43: 0.0, 45: 0.0, 49: 0.0}","{5: 0.0, 13: 0.0, 14: 0.0, 19: 0.0, 30: 0.0, 27: 0.0, 46: 0.0, 47: 0.0, 44: 0.0, 40: 0.0, 43: 0.0, 45: 0.0, 49: 0.0}",1.234488,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4847.455,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,120,2,1,,,678.6301869783294,"[[[[0, [9, 8, 2, 4]], [29, [29, 18, 11, 17]], [9, []], [18, []], [45, [45, 16, 21, 10]], [11, []], [17, []], [41, [41, 33, 40, 37]], [10, []], [2, []], [8, []], [16, []], [4, []], [33, []], [50, [50, 48, 44, 23]], [40, []], [21, []], [37, []], [48, []], [23, []], [44, []], [24, [24, 26, 20]], [26, []], [43, [43]], [20, []]], [[0, [3, 1, 6]], [13, [13, 19, 7, 14]], [19, []], [7, []], [6, []], [25, [25, 27, 15, 12]], [27, []], [3, []], [15, []], [47, [47, 35, 36, 34]], [39, [39, 49, 42, 22]], [46, [46, 28, 38, 32]], [38, []], [28, []], [35, []], [34, []], [12, []], [49, []], [36, []], [1, []], [42, []], [22, []], [32, []], [31, [31, 30, 5]], [14, []], [5, []], [30, []]]], [[[29, [29, 18, 11, 17]]], [[13, [13, 19, 7, 14]]], [[45, [45, 16, 21, 10]]], [[25, [25, 27, 15, 12]]], [[47, [47, 35, 36, 34]]], [[39, [39, 49, 42, 22]]], [[46, [46, 28, 38, 32]]], [[41, [41, 33, 40, 37]]], [[50, [50, 48, 44, 23]]], [[24, [24, 26, 20]]], [[43, [43]], [31, [31, 30, 5]]]]]",,,,,,,,,3.909091,3.909091,"[55.461698, 62.096699, 53.814496, 37.363083, 38.626416, 33.105891, 21.540659, 72.111026, 82.462113, 50.596443, 55.271718]",51.13184,"{29: 10.730849, 13: 0.0, 45: 0.0, 25: 0.0, 47: 0.0, 39: 0.0, 46: 3.083538, 41: 9.877609, 50: 0.0, 24: 0.0, 43: 0.0, 31: 79.546649}","{29: 0.0, 13: 0.0, 45: 0.0, 25: 0.0, 47: 0.0, 39: 0.0, 46: 0.0, 41: 0.0, 50: 0.0, 24: 0.0, 43: 0.0, 31: 0.0}",8.60322,0.0,OK_MULTI_ONLY_VALID,3459.958,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,120,2,3,558.3238075793812,"[[[[0, [12, 10, 1, 2, 4]], [22, [22, 17, 8, 16]], [32, [32, 33, 20]], [42, [42, 35, 34, 41]], [35, []], [34, []], [17, []], [41, []], [49, [49, 36, 44, 23]], [1, []], [36, []], [12, []], [10, []], [2, []], [8, [40, 21, 37, 24]], [16, []], [44, []], [4, []], [33, []], [50, [50, 48, 26, 28]], [40, []], [21, []], [23, []], [48, []], [37, []], [24, []], [26, []], [28, []], [20, []]], [[0, [7, 3]], [13, [13, 19, 6, 15]], [19, []], [7, []], [6, []], [47, [47, 18, 25, 27]], [25, []], [15, []], [3, []], [27, []], [39, [39, 46, 11]], [46, []], [31, [31, 38, 9, 5]], [9, []], [18, []], [45, [45, 29, 30, 14]], [29, []], [11, []], [14, []], [38, []], [43, [43]], [5, []], [30, []]]], [[[22, [22, 17, 8, 16]]], [[13, [13, 19, 6, 15]]], [[32, [32, 33, 20]]], [[42, [42, 35, 34, 41]]], [[47, [47, 18, 25, 27]]], [[49, [49, 36, 44, 23]]], [[39, [39, 46, 11]]], [[31, [31, 38, 9, 5]]], [[8, [40, 21, 37, 24]]], [[45, [45, 29, 30, 14]]], [[50, [50, 48, 26, 28]]], [[43, [43]]]]]",,,3.583333,3.583333,"[39.293765, 62.096699, 33.526109, 46.647615, 38.626416, 80.622577, 33.105891, 30.265492, 68.35203, 53.814496, 82.462113, 34.234486]",50.253974,"{22: 0.0, 13: 0.0, 32: 30.409937, 42: 5.91387, 47: 9.313208, 49: 0.0, 39: 0.0, 31: 0.0, 8: 0.0, 45: 0.0, 50: 0.0, 43: 0.0}","{22: 0.0, 13: 0.0, 32: 0.0, 42: 0.0, 47: 0.0, 49: 0.0, 39: 0.0, 31: 0.0, 8: 0.0, 45: 0.0, 50: 0.0, 43: 0.0}",3.803085,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4101.537,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,120,2,4,549.3017113405589,"[[[[0, [1]], [11, [11, 10, 9]], [38, [38, 14, 18, 17]], [14, [29, 34, 12, 20]], [32, [32, 31, 41, 36]], [31, []], [9, []], [18, []], [45, [45, 42, 22, 30]], [29, []], [22, []], [42, []], [34, []], [41, []], [1, []], [36, []], [49, [49, 35, 43]], [12, []], [10, []], [17, []], [35, []], [43, []], [20, []], [30, []]], [[0, [4, 2, 3]], [13, [13, 7, 6, 15]], [19, [19, 24, 23, 25]], [7, []], [6, []], [25, []], [3, []], [15, []], [47, [47, 40, 21, 27]], [39, [39, 16, 26, 5]], [27, []], [46, [46, 37, 28, 8]], [24, []], [37, []], [48, [48, 50, 44, 33]], [23, []], [50, []], [40, []], [21, []], [44, []], [4, []], [33, []], [16, []], [8, []], [2, []], [28, []], [26, []], [5, []]]], [[[11, [11, 10, 9]]], [[13, [13, 7, 6, 15]]], [[19, [19, 24, 23, 25]]], [[38, [38, 14, 18, 17]]], [[14, [29, 34, 12, 20]]], [[32, [32, 31, 41, 36]]], [[47, [47, 40, 21, 27]]], [[39, [39, 16, 26, 5]]], [[45, [45, 42, 22, 30]]], [[46, [46, 37, 28, 8]]], [[48, [48, 50, 44, 33]]], [[49, [49, 35, 43]]]]]",643.1247837363769,"[[[[0, [1]], [11, [11, 9, 12, 10]], [38, [38, 14, 18, 17]], [14, []], [32, [32, 29, 34, 36]], [31, [31, 35]], [29, []], [18, []], [9, []], [45, [45, 42, 43, 41]], [22, [22, 20, 5]], [42, []], [34, []], [17, []], [10, []], [12, []], [41, []], [49, [49]], [1, []], [36, []], [35, []], [43, []], [5, []], [20, []]], [[0, [2, 4, 3]], [13, [13, 6, 15, 7]], [7, []], [19, [19, 24, 23, 27]], [6, []], [15, []], [27, []], [3, []], [47, [47, 25, 21, 8]], [25, []], [39, [39, 37, 16]], [46, [46, 30, 28, 33]], [24, []], [37, []], [48, [48, 50, 40, 26]], [23, []], [50, []], [40, []], [21, []], [44, [44]], [4, []], [33, []], [16, []], [8, []], [2, []], [28, []], [26, []], [30, []]]], [[[11, [11, 9, 12, 10]]], [[13, [13, 6, 15, 7]]], [[19, [19, 24, 23, 27]]], [[38, [38, 14, 18, 17]]], [[32, [32, 29, 34, 36]]], [[31, [31, 35]]], [[47, [47, 25, 21, 8]]], [[39, [39, 37, 16]]], [[46, [46, 30, 28, 33]]], [[45, [45, 42, 43, 41]]], [[48, [48, 50, 40, 26]]], [[44, [44]], [22, [22, 20, 5]]], [[49, [49]]]]]",3.833333,3.833333,"[41.231056, 62.096699, 64.498062, 23.323808, 23.323808, 33.526109, 38.626416, 33.105891, 53.814496, 21.540659, 67.082039, 80.622577]",45.232635,"{11: 0.0, 13: 0.0, 19: 0.0, 38: 11.661904, 14: 7.323808, 32: 0.0, 47: 0.0, 39: 3.301711, 45: 0.0, 46: 0.0, 48: 0.0, 49: 0.0}","{11: 0.0, 13: 0.0, 19: 0.0, 38: 0.0, 14: 0.0, 32: 0.0, 47: 0.0, 39: 0.0, 45: 0.0, 46: 0.0, 48: 0.0, 49: 0.0}",1.857285,0.0,3.538462,3.538462,"[41.231056, 62.096699, 64.498062, 23.323808, 33.526109, 30.265492, 38.626416, 33.105891, 21.540659, 53.814496, 67.082039, 88.159936, 80.622577]",49.068711,"{11: 0.0, 13: 0.0, 19: 0.0, 38: 11.661904, 32: 0.0, 31: 0.0, 47: 0.0, 39: 0.0, 46: 0.0, 45: 0.0, 48: 0.0, 44: 0.0, 22: 88.46288, 49: 0.0}","{11: 0.0, 13: 0.0, 19: 0.0, 38: 0.0, 32: 0.0, 31: 0.0, 47: 0.0, 39: 0.0, 46: 0.0, 45: 0.0, 48: 0.0, 44: 0.0, 22: 0.0, 49: 0.0}",7.15177,0.0,OK_BOTH_VALID,4614.752,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,4,120,2,5,585.2210893875106,"[[[[0, [1, 2, 10, 8, 4]], [5, [5, 11, 9, 12]], [31, [31, 18, 16, 17]], [11, []], [45, [45, 29, 34, 33]], [18, []], [9, []], [29, []], [34, []], [17, []], [49, [49, 36, 41]], [1, []], [36, []], [41, []], [12, []], [10, []], [2, []], [8, []], [16, []], [40, [40, 50]], [50, []], [33, []], [4, []]], [[0, [3]], [13, [13, 6, 15, 7]], [7, []], [19, [19, 28, 24, 26]], [6, []], [15, []], [3, []], [47, [47, 30, 25, 21]], [25, []], [46, [46, 27, 38, 35]], [39, [39, 32, 42, 37]], [27, [14, 22, 23, 20]], [30, []], [38, []], [14, []], [32, []], [22, []], [42, []], [35, []], [28, []], [24, []], [37, []], [48, [48, 44, 43]], [23, []], [21, []], [44, []], [26, []], [43, []], [20, []]]], [[[5, [5, 11, 9, 12]]], [[13, [13, 6, 15, 7]]], [[19, [19, 28, 24, 26]]], [[31, [31, 18, 16, 17]]], [[45, [45, 29, 34, 33]]], [[47, [47, 30, 25, 21]]], [[46, [46, 27, 38, 35]]], [[39, [39, 32, 42, 37]]], [[27, [14, 22, 23, 20]]], [[48, [48, 44, 43]]], [[49, [49, 36, 41]]], [[40, [40, 50]]]]]",,,3.666667,3.666667,"[30.0, 62.096699, 64.498062, 30.265492, 53.814496, 38.626416, 21.540659, 33.105891, 36.055513, 67.082039, 80.622577, 78.587531]",49.691281,"{5: 0.0, 13: 0.0, 19: 0.0, 31: 0.181095, 45: 0.039994, 47: 0.0, 46: 0.0, 39: 0.0, 27: 1.798086, 48: 0.0, 49: 0.0, 40: 0.0}","{5: 0.0, 13: 0.0, 19: 0.0, 31: 0.0, 45: 0.0, 47: 0.0, 46: 0.0, 39: 0.0, 27: 0.0, 48: 0.0, 49: 0.0, 40: 0.0}",0.168265,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4231.006,random,C201_0.5.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,8,60,2,1,554.0831891575846,"[[[[0, [4, 3]], [15, [15, 6, 7, 13]], [7, []], [6, [25, 27, 28, 19, 21, 23, 26, 20]], [13, []], [19, []], [25, []], [27, []], [20, []], [43, [43, 44, 33, 40, 37, 24]], [26, []], [28, []], [24, [50, 48, 47, 39, 46]], [44, []], [4, []], [33, []], [50, []], [40, []], [21, []], [37, []], [23, []], [48, []], [3, []], [47, []], [39, []], [46, []]], [[0, [1, 2]], [5, [5, 8, 10, 12, 16]], [16, []], [8, []], [2, []], [35, [35, 32, 49, 38, 30, 31, 29, 17]], [42, [42, 34, 41, 36, 45, 9, 11, 14]], [34, []], [17, []], [10, []], [12, []], [41, []], [49, []], [36, []], [1, []], [22, [22, 18]], [32, []], [9, []], [18, []], [45, []], [29, []], [11, []], [31, []], [14, []], [38, []], [30, []]]], [[[15, [15, 6, 7, 13]]], [[5, [5, 8, 10, 12, 16]]], [[6, [25, 27, 28, 19, 21, 23, 26, 20]]], [[35, [35, 32, 49, 38, 30, 31, 29, 17]]], [[42, [42, 34, 41, 36, 45, 9, 11, 14]]], [[22, [22, 18]]], [[43, [43, 44, 33, 40, 37, 24]]], [[24, [50, 48, 47, 39, 46]]]]]",,,5.75,5.75,"[44.72136, 30.0, 51.419841, 48.166378, 46.647615, 39.293765, 34.234486, 50.596443]",43.134986,"{15: 4.36068, 5: 27.0, 6: 3.34924, 35: 7.083189, 42: 0.0, 22: 0.0, 43: 0.0, 24: 0.0}","{15: 0.0, 5: 0.0, 6: 0.0, 35: 0.0, 42: 0.0, 22: 0.0, 43: 0.0, 24: 0.0}",5.224139,0.0,,,,,,,,,OK_BEST_ONLY_VALID,3986.876,random,C201_0.5.dat
