job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_truck_wait_per_trip,best_avg_drone_wait_per_trip,best_multi_avg_truck_wait_per_trip,best_multi_avg_drone_wait_per_trip
11,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.5.dat,8,90,3,650,"[[[[0, [10, 11, 12, 25, 26, 24, 23, 22, 21, 27, 45, 44, 50, 49, 48, 47, 46, 35, 34, 6, 5, 3, 2, 1]], [10, []], [11, []], [12, []], [25, []], [26, []], [24, []], [23, []], [22, []], [21, []], [27, []], [45, []], [44, []], [50, []], [49, []], [48, []], [47, []], [46, []], [35, []], [34, []], [6, []], [5, []], [3, []], [2, []], [1, []]], [[0, [13, 20, 4, 9, 8, 7, 36, 37, 43, 42, 41, 39, 38, 40, 33, 29, 28, 30, 32, 31, 19, 18, 17, 16, 15, 14]], [13, []], [20, []], [4, []], [9, []], [8, []], [7, []], [36, []], [37, []], [43, []], [42, []], [41, []], [39, []], [38, []], [40, []], [33, []], [29, []], [28, []], [30, []], [32, []], [31, []], [19, []], [18, []], [17, []], [16, []], [15, []], [14, []]]], []]",,,0,0,0,0,,,,,results/sol_best_C101_1.5.dat_A4_L60_pid2746.txt,,A8L90<=A4L90,0,0,,
12,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_1.5.dat,8,120,3,650,"[[[[0, [10, 11, 12, 25, 26, 24, 23, 22, 21, 27, 45, 44, 50, 49, 48, 47, 46, 35, 34, 6, 5, 3, 2, 1]], [10, []], [11, []], [12, []], [25, []], [26, []], [24, []], [23, []], [22, []], [21, []], [27, []], [45, []], [44, []], [50, []], [49, []], [48, []], [47, []], [46, []], [35, []], [34, []], [6, []], [5, []], [3, []], [2, []], [1, []]], [[0, [13, 20, 4, 9, 8, 7, 36, 37, 43, 42, 41, 39, 38, 40, 33, 29, 28, 30, 32, 31, 19, 18, 17, 16, 15, 14]], [13, []], [20, []], [4, []], [9, []], [8, []], [7, []], [36, []], [37, []], [43, []], [42, []], [41, []], [39, []], [38, []], [40, []], [33, []], [29, []], [28, []], [30, []], [32, []], [31, []], [19, []], [18, []], [17, []], [16, []], [15, []], [14, []]]], []]",,,0,0,0,0,,,,,results/sol_best_C101_1.5.dat_A4_L60_pid2746.txt,,A8L120<=A4L120,0,0,,
13,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,4,60,4,584,"[[[[0, [14, 17, 15, 33, 34, 29, 28, 35, 36, 37, 12, 13, 16, 11, 10]], [14, []], [31, [31, 32, 27, 38]], [32, []], [17, []], [16, []], [15, []], [12, []], [13, []], [27, [48, 49, 47, 30]], [33, []], [34, []], [48, []], [47, []], [49, []], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, [19]], [11, []], [10, []]], [[0, [22, 20, 5, 25, 39, 40, 23, 26, 7, 41, 24, 42, 8, 6, 9, 4, 1, 2, 3]], [5, [46, 45, 44, 43]], [8, []], [24, [50, 21, 18]], [23, []], [25, []], [39, []], [40, []], [26, []], [7, []], [6, []], [9, []], [41, []], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [21, []], [22, []], [20, []], [18, []], [4, []], [1, []], [2, []], [3, []]]], [[[31, [31, 32, 27, 38]]], [[5, [46, 45, 44, 43]]], [[24, [50, 21, 18]]], [[27, [48, 49, 47, 30]]], [[19, [19]]]]]",,,41.25026831,0,5,3.2,,,,,,(not found),,0,0,,
14,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,4,90,4,518.4476332,"[[[[0, [1, 2]], [12, [12, 17, 16, 10]], [14, [14, 15, 13, 11]], [31, [31, 32, 29]], [32, []], [17, []], [16, []], [15, [48, 33, 35, 36]], [13, [27, 30, 34]], [27, [38, 49, 47, 28]], [30, []], [38, []], [49, []], [47, []], [48, []], [33, []], [34, []], [29, []], [28, []], [35, []], [36, []], [10, []], [11, []], [2, []], [1, []]], [[0, [6, 4, 3]], [5, [5, 9, 7, 8]], [6, []], [9, []], [7, []], [8, []], [23, [23, 26, 25, 24]], [26, []], [39, [39, 40, 21, 37]], [40, []], [25, []], [24, []], [20, [20, 45, 46, 22]], [21, []], [41, [41, 42, 19, 18]], [42, []], [22, []], [43, [43, 44, 50]], [44, []], [45, []], [46, []], [50, []], [37, []], [19, []], [18, []], [4, []], [3, []]]], [[[5, [5, 8, 9, 7]]], [[12, [12, 16, 10, 17]]], [[14, [14, 11, 13, 15]]], [[23, [23, 26, 25, 24]]], [[31, [31, 32, 29]]], [[39, [39, 40, 37, 21]]], [[15, [48, 33, 35, 36]]], [[13, [30, 27, 34]]], [[27, [38, 49, 47, 28]]], [[20, [20, 45, 46, 22]]], [[41, [41, 42, 19, 18]]], [[43, [43, 44, 50]]]]]",533.4071467,"[[[[0, [3, 4, 2, 1]], [5, [5, 7, 8, 6]], [9, [9]], [7, []], [8, []], [6, []], [23, [23, 26, 25, 24]], [26, []], [39, [39, 40, 21, 22]], [40, []], [25, []], [24, []], [22, []], [50, [50, 45, 43, 46]], [46, []], [45, []], [43, []], [44, [44, 20, 18]], [21, []], [42, [42, 41]], [41, []], [20, []], [18, []], [3, []], [4, []], [2, []], [1, []]], [[0, []], [11, [11]], [10, [10, 12, 14, 13]], [12, []], [14, [17, 16, 15]], [31, [31, 32, 37, 19]], [32, []], [17, []], [16, []], [15, [28, 30, 29, 38]], [13, []], [27, [27, 33, 34, 35]], [28, [48, 49, 47, 36]], [29, []], [33, []], [34, []], [48, []], [49, []], [47, []], [30, []], [38, []], [35, []], [36, []], [37, []], [19, []]]], [[[5, [5, 7, 8, 6]]], [[11, [11]], [9, [9]]], [[10, [10, 12, 14, 13]]], [[14, [17, 16, 15]]], [[23, [23, 26, 25, 24]]], [[31, [31, 32, 37, 19]]], [[39, [39, 40, 21, 22]]], [[15, [28, 30, 29, 38]]], [[27, [27, 33, 34, 35]]], [[28, [48, 49, 47, 36]]], [[50, [50, 45, 43, 46]]], [[44, [44, 20, 18]]], [[42, [42, 41]]]]]",46.08356419,0,12,3.75,49.64335853,1,13,3.538461538,,,,2.027868519,0,1.956297413,0
15,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,4,120,4,518.4476332,"[[[[0, [1, 2]], [12, [12, 17, 16, 10]], [14, [14, 15, 13, 11]], [31, [31, 32, 29]], [32, []], [17, []], [16, []], [15, [48, 33, 35, 36]], [13, [27, 30, 34]], [27, [38, 49, 47, 28]], [30, []], [38, []], [49, []], [47, []], [48, []], [33, []], [34, []], [29, []], [28, []], [35, []], [36, []], [10, []], [11, []], [2, []], [1, []]], [[0, [6, 4, 3]], [5, [5, 9, 7, 8]], [6, []], [9, []], [7, []], [8, []], [23, [23, 26, 25, 24]], [26, []], [39, [39, 40, 21, 37]], [40, []], [25, []], [24, []], [20, [20, 45, 46, 22]], [21, []], [41, [41, 42, 19, 18]], [42, []], [22, []], [43, [43, 44, 50]], [44, []], [45, []], [46, []], [50, []], [37, []], [19, []], [18, []], [4, []], [3, []]]], [[[5, [5, 8, 9, 7]]], [[12, [12, 16, 10, 17]]], [[14, [14, 11, 13, 15]]], [[23, [23, 26, 25, 24]]], [[31, [31, 32, 29]]], [[39, [39, 40, 37, 21]]], [[15, [48, 33, 35, 36]]], [[13, [30, 27, 34]]], [[27, [38, 49, 47, 28]]], [[20, [20, 45, 46, 22]]], [[41, [41, 42, 19, 18]]], [[43, [43, 44, 50]]]]]",685.4199089,"[[[[0, [1, 3]], [1, []], [11, [11]], [15, [15, 16, 17, 2]], [16, []], [17, []], [32, [32, 31, 14, 13]], [31, []], [14, [43, 44]], [13, []], [27, [27, 29, 30, 33]], [29, []], [30, []], [48, [48, 34, 41, 38]], [33, []], [34, []], [47, [47, 49, 45, 37]], [49, []], [38, []], [43, []], [44, []], [45, []], [41, []], [37, []], [3, []], [2, []]], [[0, [4]], [12, [12, 8, 9, 7]], [10, [10, 5, 6]], [5, []], [6, []], [8, []], [9, []], [23, [23, 25, 26, 24]], [25, []], [39, [39, 40, 28, 35]], [40, []], [26, []], [7, []], [24, []], [28, []], [35, []], [36, [36, 22, 21, 20]], [22, []], [46, [46, 42, 50, 18]], [42, []], [50, []], [21, []], [20, []], [18, []], [19, [19]], [4, []]]], [[[12, [12, 8, 9, 7]]], [[10, [10, 5, 6]], [11, [11]]], [[15, [15, 16, 17, 2]]], [[23, [23, 25, 26, 24]]], [[32, [32, 31, 14, 13]]], [[39, [39, 40, 28, 35]]], [[14, [43, 44]]], [[27, [27, 29, 30, 33]]], [[48, [48, 34, 41, 38]]], [[47, [47, 49, 45, 37]]], [[36, [36, 22, 21, 20]]], [[46, [46, 42, 50, 18]]], [[19, [19]]]]]",46.08356419,0,12,3.75,53.10658168,1,13,3.615384615,,,A4L120<=A4L90,2.027868519,0,4.255932419,0
16,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,60,3,504,"[[[[0, [1]], [1, []], [10, [10, 11, 9, 6, 8, 5, 7]], [11, []], [9, []], [6, []], [8, []], [5, [20, 24, 23, 25, 26, 39, 21, 22]], [20, [50, 46, 45, 44, 43, 40, 41, 42]], [21, []], [22, []], [50, []], [46, []], [45, []], [44, []], [43, []], [42, []], [41, []], [24, []], [23, []], [7, []], [25, []], [26, []], [40, []], [39, []]], [[0, [4, 3, 2]], [2, []], [12, [12, 14, 16, 15, 13, 17]], [14, []], [31, [31, 32, 27, 33, 19]], [32, []], [17, []], [16, []], [15, []], [13, []], [27, [48, 47, 49, 28, 34, 38, 30, 29]], [33, []], [34, []], [48, []], [47, []], [49, []], [38, []], [30, []], [29, []], [28, [35, 36, 37, 18]], [35, []], [36, []], [37, []], [19, []], [18, []], [4, []], [3, []]]], [[[10, [10, 11, 9, 6, 8, 5, 7]]], [[12, [12, 14, 16, 15, 13, 17]]], [[5, [20, 24, 23, 25, 26, 39, 21, 22]]], [[31, [31, 32, 27, 33, 19]]], [[20, [50, 46, 45, 44, 43, 40, 41, 42]]], [[27, [48, 47, 49, 28, 34, 38, 30, 29]]], [[28, [35, 36, 37, 18]]]]]",544.8458171,"[[[[0, [3]], [10, [10]], [14, [14, 16, 17, 13, 15]], [15, []], [16, []], [17, []], [31, [31, 32, 27, 33, 34, 38, 30, 29]], [32, []], [13, []], [27, [48, 47, 49, 28, 35, 36, 37]], [33, []], [34, []], [48, []], [47, []], [49, []], [38, []], [30, []], [29, []], [28, [45, 44, 43]], [35, []], [36, []], [37, []], [45, []], [44, []], [43, []], [3, []]], [[0, [2, 1]], [12, [12, 6, 7, 8, 5, 9, 4]], [11, [11, 22, 21, 20, 18, 19]], [1, []], [5, []], [9, []], [6, []], [23, [40, 39, 41, 42, 46, 50, 23, 26]], [7, []], [8, []], [40, []], [39, []], [26, []], [25, [25, 24]], [24, []], [41, []], [42, []], [46, []], [50, []], [22, []], [21, []], [20, []], [18, []], [19, []], [4, []], [2, []]]], [[[12, [12, 6, 7, 8, 5, 9, 4]], [10, [10]]], [[14, [14, 16, 17, 13, 15]]], [[11, [11, 22, 21, 20, 18, 19]]], [[31, [31, 32, 27, 33, 34, 38, 30, 29]]], [[23, [40, 39, 41, 42, 46, 50, 23, 26]]], [[25, [25, 24]]], [[27, [48, 47, 49, 28, 35, 36, 37]]], [[28, [45, 44, 43]]]]]",39.28942942,0,7,6.571428571,41.28465098,1,8,5.875,,,,0,0,3.900812115,0
17,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,90,5,487.6124969,"[[[[0, [4, 1, 2]], [12, [12, 13]], [13, []], [14, [14, 17, 16, 15, 19]], [31, [31, 32, 27, 30, 28, 34, 29, 33]], [32, []], [17, []], [16, []], [15, []], [27, []], [33, []], [34, []], [48, [48, 47, 38, 35, 36, 37]], [47, []], [49, [49]], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, []], [4, []], [2, []], [1, []]], [[0, [3]], [5, [5, 11, 10, 7, 8, 9, 6]], [9, []], [6, []], [7, []], [23, [23, 18, 24, 22, 21, 20, 25, 26]], [8, []], [25, []], [39, [39]], [40, [40, 41, 42, 50, 46, 45, 44, 43]], [26, []], [24, []], [41, []], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [22, []], [21, []], [20, []], [18, []], [3, []], [11, []], [10, []]]], [[[5, [5, 11, 10, 7, 8, 9, 6]]], [[12, [12, 13]]], [[14, [14, 17, 16, 15, 19]]], [[23, [23, 18, 24, 22, 21, 20, 25, 26]]], [[31, [31, 32, 27, 30, 28, 34, 29, 33]]], [[39, [39]]], [[40, [40, 41, 42, 50, 46, 45, 44, 43]]], [[48, [48, 47, 38, 35, 36, 37]]], [[49, [49]]]]]",537.6568542,"[[[[0, []], [5, [5]], [11, [11, 13, 6, 9]], [27, [27, 17, 26, 25, 14, 15, 16]], [13, []], [14, []], [15, []], [16, []], [17, []], [32, [32, 31, 39, 40, 23, 24, 7, 8]], [31, []], [39, []], [40, []], [26, []], [25, []], [23, []], [24, []], [7, []], [8, []], [6, []], [9, []]], [[0, [4, 3, 1, 2]], [3, []], [1, []], [2, []], [10, [10, 12, 21, 19]], [12, []], [28, [28, 29, 30, 34, 33, 38, 35, 36]], [29, []], [30, []], [34, []], [33, []], [48, [48, 47, 49, 37, 43, 44, 45, 46]], [47, []], [49, []], [38, []], [35, []], [36, []], [37, []], [43, []], [44, []], [45, []], [46, []], [50, [50, 22, 20, 18, 42, 41]], [22, []], [21, []], [42, []], [41, []], [20, []], [18, []], [19, []], [4, []]]], [[[5, [5]]], [[10, [10, 12, 21, 19]], [11, [11, 13, 6, 9]]], [[27, [27, 17, 26, 25, 14, 15, 16]]], [[28, [28, 29, 30, 34, 33, 38, 35, 36]]], [[32, [32, 31, 39, 40, 23, 24, 7, 8]]], [[48, [48, 47, 49, 37, 43, 44, 45, 46]]], [[50, [50, 22, 20, 18, 42, 41]]]]]",51.84427209,0,9,5.111111111,51.81188432,1,7,6.571428571,,,,2.441464081,0,3.677149058,0
18,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_0.5.dat,8,120,5,477.0688837,"[[[[0, [1]], [5, [5, 3, 6, 7, 8, 9]], [9, []], [6, []], [7, []], [8, []], [25, [25, 26, 24, 22, 21, 20, 18, 23]], [39, [39, 40, 41, 42, 11, 10]], [40, []], [26, [50, 46, 45, 44, 43]], [23, []], [24, []], [41, []], [42, []], [50, []], [46, []], [45, []], [44, []], [43, []], [22, []], [21, []], [20, []], [18, []], [3, []], [1, []], [11, []], [10, []]], [[0, [4, 2]], [15, [15, 16, 17, 14, 12, 13]], [16, []], [17, []], [32, [32, 31, 27, 33, 34, 19, 29]], [31, []], [14, []], [12, []], [13, []], [27, []], [33, []], [34, []], [48, [48, 49, 38, 30, 28, 35, 36, 37]], [47, [47]], [49, []], [38, []], [30, []], [29, []], [28, []], [35, []], [36, []], [37, []], [19, []], [4, []], [2, []]]], [[[5, [5, 3, 6, 7, 8, 9]]], [[15, [15, 16, 17, 14, 12, 13]]], [[25, [25, 26, 24, 22, 21, 20, 18, 23]]], [[32, [32, 31, 27, 33, 34, 19, 29]]], [[39, [39, 40, 41, 42, 11, 10]]], [[26, [50, 46, 45, 44, 43]]], [[48, [48, 49, 38, 30, 28, 35, 36, 37]]], [[47, [47]]]]]",,,56.1570405,0,8,5.875,,,,,,(not found),,5.639654138,0,,
19,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,60,3,816.6124969,"[[[[0, [8, 1]], [9, [9, 12, 15, 16]], [12, []], [15, []], [14, [14]], [22, [22, 13]], [32, [32, 33, 34, 35]], [33, []], [34, []], [35, []], [18, [18, 28, 31]], [8, []], [16, [45, 44, 43, 46]], [45, []], [44, []], [43, []], [13, [47, 48]], [28, []], [31, []], [46, []], [47, []], [48, []], [1, []]], [[0, [7, 4, 5, 6, 3]], [2, [2]], [5, []], [11, [11, 10]], [10, [24]], [17, [17, 26, 27, 30]], [7, []], [4, [29, 25, 36, 23]], [26, []], [27, []], [30, []], [29, []], [25, [39, 38, 37, 40]], [39, []], [6, []], [3, [41, 49, 50, 42]], [38, []], [37, []], [40, []], [41, []], [49, []], [50, []], [36, []], [42, []], [24, []], [23, []], [21, [21, 20, 19]], [20, []], [19, []]]], [[[2, [2]]], [[9, [9, 12, 15, 16]]], [[11, [11, 10]]], [[14, [14]]], [[10, [24]]], [[22, [22, 13]]], [[17, [17, 26, 27, 30]]], [[4, [29, 25, 36, 23]]], [[32, [32, 33, 34, 35]]], [[18, [18, 28, 31]]], [[25, [39, 38, 37, 40]]], [[3, [41, 49, 50, 42]]], [[16, [45, 44, 43, 46]]], [[21, [21, 20, 19]]], [[13, [47, 48]]]]]",,,38.81114616,0,15,2.866666667,,,,,,(not found),,8.781982648,0,,
20,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,90,5,746.3112887,"[[[[0, [5, 3]], [5, []], [3, []], [10, [10, 15, 9, 14]], [15, []], [9, []], [14, []], [16, [16, 12, 11, 19]], [12, []], [11, []], [19, []], [20, [20, 22, 31, 28]], [22, []], [37, [37, 38, 39]], [38, []], [39, []], [48, [48, 47, 46, 13]], [47, []], [46, []], [31, []], [28, []], [13, []], [43, [43, 44, 45]], [44, []], [45, []]], [[0, [6, 7, 1, 2]], [8, [8, 4]], [4, []], [6, []], [7, []], [1, []], [2, []], [30, [30, 29, 27, 26]], [29, []], [27, []], [26, []], [25, [25, 24, 23, 21]], [41, [41, 40, 42, 36]], [40, []], [24, []], [23, []], [42, []], [36, []], [49, [49, 50, 35, 18]], [50, []], [21, []], [18, []], [35, []], [34, [34, 33, 32, 17]], [33, []], [32, []], [17, []]]], [[[8, [8, 4]]], [[10, [10, 15, 9, 14]]], [[16, [16, 12, 11, 19]]], [[20, [20, 22, 31, 28]]], [[30, [30, 29, 27, 26]]], [[25, [25, 24, 23, 21]]], [[41, [41, 40, 42, 36]]], [[37, [37, 38, 39]]], [[48, [48, 47, 46, 13]]], [[49, [49, 50, 35, 18]]], [[34, [34, 33, 32, 17]]], [[43, [43, 44, 45]]]]]",803.0688837,"[[[[0, [1]], [11, [11, 13, 15, 10]], [13, []], [14, [14]], [15, []], [10, []], [9, [9, 18]], [18, []], [17, [17, 24, 21, 30]], [33, [33, 32, 34, 35]], [32, []], [34, []], [35, []], [24, []], [42, [42, 36, 41, 40]], [21, []], [36, []], [50, [50, 49, 37, 38]], [49, []], [41, []], [40, []], [37, []], [38, []], [39, [39, 48, 47, 46]], [48, []], [47, []], [46, []], [30, []], [29, [29]], [1, []]], [[0, [3, 2, 4, 7, 8]], [2, []], [7, []], [12, [12, 16, 6]], [5, [5]], [4, []], [22, [22, 20, 19, 23]], [6, [31, 27]], [26, [26, 28, 25]], [28, []], [31, []], [27, []], [25, []], [3, []], [20, []], [19, []], [23, []], [8, []], [16, []], [43, [43, 44, 45]], [44, []], [45, []]]], [[[11, [11, 13, 15, 10]]], [[12, [12, 16, 6]], [14, [14]]], [[5, [5]]], [[9, [9, 18]]], [[22, [22, 20, 19, 23]]], [[6, [31, 27]]], [[17, [17, 24, 21, 30]]], [[26, [26, 28, 25]]], [[33, [33, 32, 34, 35]]], [[42, [42, 36, 41, 40]]], [[43, [43, 44, 45]]], [[50, [50, 49, 37, 38]]], [[39, [39, 48, 47, 46]]], [[29, [29]]]]]",57.06388514,0,12,3.666666667,53.8542012,1,14,3.142857143,,,,16.143756187,0,4.923051183,1.137717365
21,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,120,5,746.3112887,"[[[[0, [5, 3]], [5, []], [3, []], [10, [10, 15, 9, 14]], [15, []], [9, []], [14, []], [16, [16, 12, 11, 19]], [12, []], [11, []], [19, []], [20, [20, 22, 31, 28]], [22, []], [37, [37, 38, 39]], [38, []], [39, []], [48, [48, 47, 46, 13]], [47, []], [46, []], [31, []], [28, []], [13, []], [43, [43, 44, 45]], [44, []], [45, []]], [[0, [6, 7, 1, 2]], [8, [8, 4]], [4, []], [6, []], [7, []], [1, []], [2, []], [30, [30, 29, 27, 26]], [29, []], [27, []], [26, []], [25, [25, 24, 23, 21]], [41, [41, 40, 42, 36]], [40, []], [24, []], [23, []], [42, []], [36, []], [49, [49, 50, 35, 18]], [50, []], [21, []], [18, []], [35, []], [34, [34, 33, 32, 17]], [33, []], [32, []], [17, []]]], [[[8, [8, 4]]], [[10, [10, 15, 9, 14]]], [[16, [16, 12, 11, 19]]], [[20, [20, 22, 31, 28]]], [[30, [30, 29, 27, 26]]], [[25, [25, 24, 23, 21]]], [[41, [41, 40, 42, 36]]], [[37, [37, 38, 39]]], [[48, [48, 47, 46, 13]]], [[49, [49, 50, 35, 18]]], [[34, [34, 33, 32, 17]]], [[43, [43, 44, 45]]]]]",811.503484,"[[[[0, [1, 2, 7, 5, 4, 3]], [4, []], [1, []], [2, []], [7, []], [10, [10, 13, 14, 16]], [16, []], [3, []], [5, []], [25, [25, 27, 28, 30]], [29, [29]], [27, []], [28, []], [31, [31, 26]], [38, [38]], [30, [48, 47, 46]], [48, []], [47, []], [46, []], [26, []], [13, []], [14, []], [43, [43, 44, 45]], [44, []], [45, []]], [[0, [6, 8]], [6, []], [15, [15, 11, 9]], [11, []], [12, [12]], [9, [17, 20, 22]], [8, []], [17, []], [20, []], [19, [19, 23, 24]], [23, []], [24, []], [22, []], [39, [39, 37, 40, 41]], [37, []], [40, []], [41, []], [42, [42, 49, 50, 36]], [49, []], [50, []], [36, []], [21, [21, 18]], [33, [33, 32, 34, 35]], [32, []], [34, []], [35, []], [18, []]]], [[[15, [15, 11, 9]]], [[10, [10, 13, 14, 16]]], [[12, [12]]], [[9, [17, 20, 22]]], [[25, [25, 27, 28, 30]]], [[29, [29]], [19, [19, 23, 24]]], [[31, [31, 26]]], [[39, [39, 37, 40, 41]]], [[38, [38]]], [[30, [48, 47, 46]]], [[42, [42, 49, 50, 36]]], [[21, [21, 18]]], [[33, [33, 32, 34, 35]]], [[43, [43, 44, 45]]]]]",57.06388514,0,12,3.666666667,57.03388237,1,14,3,,,A4L120<=A4L90,16.143756187,0,13.02708036,0
22,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,8,60,1,771.132746,"[[[[0, [8, 4]], [4, []], [12, [12]], [8, [23, 24, 22, 15, 16, 9]], [23, []], [24, []], [22, [29, 28, 26, 30, 31, 25]], [29, []], [28, []], [26, []], [30, []], [31, []], [15, []], [16, [44, 45, 43]], [44, []], [45, []], [43, []], [25, []], [9, []]], [[0, [7, 5, 3, 2, 6, 1]], [7, []], [2, []], [3, []], [6, []], [5, []], [13, [13, 11, 14, 19, 20, 17, 18, 10]], [11, []], [14, []], [10, []], [1, []], [19, []], [20, []], [17, [35, 33, 32, 34, 21, 27]], [35, []], [33, []], [32, []], [34, [36, 42, 41, 40, 37, 38, 39]], [18, []], [21, [50, 49, 48, 47, 46]], [36, []], [50, []], [49, []], [42, []], [41, []], [40, []], [37, []], [38, []], [39, []], [48, []], [47, []], [46, []], [27, []]]], [[[12, [12]]], [[8, [23, 24, 22, 15, 16, 9]]], [[13, [13, 11, 14, 19, 20, 17, 18, 10]]], [[22, [29, 28, 26, 30, 31, 25]]], [[17, [35, 33, 32, 34, 21, 27]]], [[34, [36, 42, 41, 40, 37, 38, 39]]], [[16, [44, 45, 43]]], [[21, [50, 49, 48, 47, 46]]]]]",,,40.88202823,0,8,5.25,,,,,,(not found),,6.230333277,0,,
23,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,8,90,1,741.3112887,"[[[[0, [3, 1]], [22, [22, 17, 18, 19, 20, 21, 23]], [17, []], [32, [32, 33, 34, 35, 36]], [33, []], [34, []], [35, []], [18, [42, 41, 24]], [19, []], [20, []], [21, []], [23, []], [36, []], [50, [50, 49, 40, 37, 38, 39]], [49, []], [42, []], [41, []], [24, []], [40, []], [37, []], [38, []], [39, []], [3, []], [1, []]], [[0, [7, 6, 5, 2, 4, 8]], [7, []], [4, []], [8, []], [6, []], [5, []], [2, []], [12, [12]], [10, [10, 16, 13, 9, 15, 14, 11]], [11, []], [16, []], [13, []], [9, []], [29, [29, 31, 30, 25, 27, 26, 28]], [31, []], [30, []], [25, []], [48, [48, 47, 46, 43, 44, 45]], [47, []], [46, []], [27, []], [26, []], [28, []], [15, []], [14, []], [43, []], [44, []], [45, []]]], [[[12, [12]]], [[10, [10, 16, 13, 9, 15, 14, 11]]], [[22, [22, 17, 18, 19, 20, 21, 23]]], [[29, [29, 31, 30, 25, 27, 26, 28]]], [[32, [32, 33, 34, 35, 36]]], [[18, [42, 41, 24]]], [[50, [50, 49, 40, 37, 38, 39]]], [[48, [48, 47, 46, 43, 44, 45]]]]]",,,54.4006492,0,8,5.25,,,,,,(not found),,26.384502449,0,,
24,test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,8,120,3,741.3112887,"[[[[0, [4, 6, 5]], [16, [16, 11, 10, 13, 15, 14]], [11, []], [10, []], [13, []], [4, []], [6, []], [25, [25, 26, 27, 29, 28, 31, 30]], [26, []], [27, []], [29, []], [5, []], [28, []], [31, []], [30, []], [38, [38, 39]], [39, []], [48, [48, 47, 46, 43, 44, 45]], [47, []], [46, []], [15, []], [14, []], [43, []], [44, []], [45, []]], [[0, [2, 7, 3, 1, 8]], [2, []], [12, [12, 9]], [9, []], [19, [19, 22, 20, 21, 17, 18, 23, 24]], [22, []], [20, []], [21, []], [7, []], [3, []], [1, []], [8, []], [17, []], [18, []], [34, [34, 32, 33, 35, 36, 42, 41, 40]], [32, []], [33, []], [35, []], [23, []], [50, [50, 49, 37]], [36, []], [49, []], [42, []], [41, []], [24, []], [40, []], [37, []]]], [[[12, [12, 9]]], [[16, [16, 11, 10, 13, 15, 14]]], [[19, [19, 22, 20, 21, 17, 18, 23, 24]]], [[25, [25, 26, 27, 29, 28, 31, 30]]], [[34, [34, 32, 33, 35, 36, 42, 41, 40]]], [[38, [38, 39]]], [[48, [48, 47, 46, 43, 44, 45]]], [[50, [50, 49, 37]]]]]",784.5299641,"[[[[0, [4, 2, 6]], [22, [22, 10, 15, 14]], [4, []], [2, []], [10, []], [25, [25, 26, 27, 30, 31]], [26, []], [27, []], [6, [28, 38, 39]], [38, []], [39, []], [30, [48, 47, 46, 43, 44, 45]], [48, []], [47, []], [46, []], [31, []], [28, []], [15, []], [14, []], [43, []], [44, []], [45, []]], [[0, [5, 7, 8, 1]], [5, []], [9, [9, 3, 12, 16, 11, 13]], [12, []], [16, []], [11, []], [13, []], [3, []], [7, []], [21, [21, 19, 23, 24, 20]], [20, []], [19, []], [8, []], [1, []], [29, [29, 36, 35, 32, 33, 34, 18, 17]], [37, [37, 40, 41, 42]], [23, []], [24, []], [40, []], [41, []], [42, [49, 50]], [49, []], [50, []], [36, []], [35, []], [32, []], [33, []], [34, []], [18, []], [17, []]]], [[[9, [9, 3, 12, 16, 11, 13]]], [[21, [21, 19, 23, 24, 20]]], [[22, [22, 10, 15, 14]]], [[25, [25, 26, 27, 30, 31]]], [[29, [29, 36, 35, 32, 33, 34, 18, 17]]], [[37, [37, 40, 41, 42]], [6, [28, 38, 39]]], [[30, [48, 47, 46, 43, 44, 45]]], [[42, [49, 50]]]]]",56.80115674,0,8,5.25,54.77793814,1,8,5.375,,,,11.277317104,0,21.841371132,0
